holeCards,commCards,Key,Value
"['D2', 'D7']","['DK', 'S5', 'DT']",2000_72_4100_KT752,0.465
"['D2', 'D7']","['DK', 'S5', 'HA']",2000_72_3110_AK752,0.216
"['D2', 'D7']","['DK', 'S5', 'H5']",2000_72_3110_K7552,0.245
"['D2', 'D7']","['DK', 'S5', 'C4']",2000_72_3110_K7542,0.209
"['D2', 'D7']","['DK', 'S5', 'HT']",2000_72_3110_KT752,0.211
"['D2', 'D7']","['DK', 'S5', 'DA']",2000_72_4100_AK752,0.5
"['D2', 'D7']","['DK', 'S5', 'D4']",2000_72_4100_K7542,0.452
"['D2', 'D7']","['DK', 'S5', 'ST']",2000_72_3200_KT752,0.21
"['D2', 'D7']","['DK', 'S5', 'SK']",2000_72_3200_KK752,0.252
"['D2', 'D7']","['DK', 'S5', 'SA']",2000_72_3200_AK752,0.227
"['D2', 'D7']","['DK', 'S5', 'D5']",2000_72_4100_K7552,0.446
"['D2', 'D7']","['DK', 'S4', 'HK']",2000_72_3110_KK742,0.269
"['D2', 'D7']","['DK', 'S4', 'DT']",2000_72_4100_KT742,0.471
"['D2', 'D7']","['DK', 'S4', 'HA']",2000_72_3110_AK742,0.218
"['D2', 'D7']","['DK', 'S4', 'C4']",2000_72_3110_K7442,0.225
"['D2', 'D7']","['DK', 'S4', 'HT']",2000_72_3110_KT742,0.234
"['D2', 'D7']","['DK', 'S4', 'DA']",2000_72_4100_AK742,0.434
"['D2', 'D7']","['DK', 'S4', 'D4']",2000_72_4100_K7442,0.467
"['D2', 'D7']","['DK', 'S4', 'ST']",2000_72_3200_KT742,0.212
"['D2', 'D7']","['DK', 'S4', 'SK']",2000_72_3200_KK742,0.224
"['D2', 'D7']","['DK', 'S4', 'SA']",2000_72_3200_AK742,0.216
"['D2', 'D7']","['DK', 'HJ', 'HK']",2000_72_3200_KKJ72,0.246
"['D2', 'D7']","['DK', 'HK', 'DT']",2000_72_4100_KKT72,0.471
"['D2', 'D7']","['DK', 'HK', 'HA']",2000_72_3200_AKK72,0.249
"['D2', 'D7']","['DK', 'HK', 'DQ']",2000_72_4100_KKQ72,0.484
"['D2', 'D7']","['DK', 'HK', 'CK']",2000_72_3110_KKK72,0.285
"['D2', 'D7']","['DK', 'HK', 'CA']",2000_72_3110_AKK72,0.27
"['D2', 'D7']","['DK', 'HK', 'HT']",2000_72_3200_KKT72,0.247
"['D2', 'D7']","['DK', 'HK', 'DA']",2000_72_4100_AKK72,0.494
"['D2', 'D7']","['DK', 'HK', 'D4']",2000_72_4100_KK742,0.463
"['D2', 'D7']","['DK', 'HK', 'CT']",2000_72_3110_KKT72,0.259
"['D2', 'D7']","['DK', 'HK', 'D8']",2000_72_4100_KK872,0.496
"['D2', 'D7']","['DK', 'HK', 'D9']",2000_72_4100_KK972,0.478
"['D2', 'D7']","['DK', 'HK', 'D6']",2000_72_4100_KK762,0.462
"['D2', 'D7']","['DK', 'HK', 'D5']",2000_72_4100_KK752,0.494
"['D2', 'D7']","['DK', 'HK', 'D3']",2000_72_4100_KK732,0.462
"['D2', 'D7']","['DK', 'DT', 'HA']",2000_72_4100_AKT72,0.448
"['D2', 'D7']","['DK', 'DT', 'DQ']",2000_72_5000_KQT72,0.864
"['D2', 'D7']","['DK', 'DT', 'HT']",2000_72_4100_KTT72,0.46
"['D2', 'D7']","['DK', 'DT', 'DA']",2000_72_5000_AKT72,0.893
"['D2', 'D7']","['DK', 'DT', 'D4']",2000_72_5000_KT742,0.875
"['D2', 'D7']","['DK', 'DT', 'D8']",2000_72_5000_KT872,0.888
"['D2', 'D7']","['DK', 'DT', 'D9']",2000_72_5000_KT972,0.888
"['D2', 'D7']","['DK', 'DT', 'D6']",2000_72_5000_KT762,0.873
"['D2', 'D7']","['DK', 'DT', 'D5']",2000_72_5000_KT752,0.869
"['D2', 'D7']","['DK', 'DT', 'D3']",2000_72_5000_KT732,0.872
"['D2', 'D7']","['DK', 'HA', 'CA']",2000_72_3110_AAK72,0.285
"['D2', 'D7']","['DK', 'HA', 'HT']",2000_72_3200_AKT72,0.226
"['D2', 'D7']","['DK', 'HA', 'DA']",2000_72_4100_AAK72,0.468
"['D2', 'D7']","['DK', 'HA', 'CT']",2000_72_3110_AKT72,0.226
"['D2', 'D7']","['DK', 'DQ', 'DA']",2000_72_5000_AKQ72,0.893
"['D2', 'D7']","['DK', 'DQ', 'D4']",2000_72_5000_KQ742,0.869
"['D2', 'D7']","['DK', 'DQ', 'D8']",2000_72_5000_KQ872,0.871
"['D2', 'D7']","['DK', 'DQ', 'D9']",2000_72_5000_KQ972,0.874
"['D2', 'D7']","['DK', 'DQ', 'D6']",2000_72_5000_KQ762,0.856
"['D2', 'D7']","['DK', 'DQ', 'D5']",2000_72_5000_KQ752,0.868
"['D2', 'D7']","['DK', 'DQ', 'D3']",2000_72_5000_KQ732,0.856
"['D2', 'D7']","['DK', 'HT', 'CT']",2000_72_3110_KTT72,0.277
"['D2', 'D7']","['DK', 'DA', 'D4']",2000_72_5000_AK742,0.858
"['D2', 'D7']","['DK', 'DA', 'D8']",2000_72_5000_AK872,0.882
"['D2', 'D7']","['DK', 'DA', 'D9']",2000_72_5000_AK972,0.89
