holeCards,commCards,Key,Value
"['D4', 'C5']","['DJ', 'S2', 'C2']",1100_54_2210_J5422,0.196
"['D4', 'C5']","['DJ', 'S2', 'CK']",1100_54_2210_KJ542,0.172
"['D4', 'C5']","['DJ', 'S2', 'CJ']",1100_54_2210_JJ542,0.219
"['D4', 'C5']","['DJ', 'S2', 'CA']",1100_54_2210_AJ542,0.16
"['D4', 'C5']","['DJ', 'S2', 'HT']",1100_54_2111_JT542,0.176
"['D4', 'C5']","['DJ', 'S2', 'CQ']",1100_54_2210_QJ542,0.183
"['D4', 'C5']","['DJ', 'S2', 'DA']",1100_54_3110_AJ542,0.206
"['D4', 'C5']","['DJ', 'S2', 'CT']",1100_54_2210_JT542,0.184
"['D4', 'C5']","['DJ', 'S2', 'H2']",1100_54_2111_J5422,0.188
"['D4', 'C5']","['DJ', 'S2', 'H6']",1100_54_2111_J6542,0.333
"['D4', 'C5']","['DJ', 'S2', 'H7']",1100_54_2111_J7542,0.199
"['D4', 'C5']","['DJ', 'S2', 'H4']",1100_54_2111_J5442,0.651
"['D4', 'C5']","['DJ', 'S2', 'D6']",1100_54_3110_J6542,0.333
"['D4', 'C5']","['DJ', 'S2', 'D7']",1100_54_3110_J7542,0.225
"['D4', 'C5']","['DJ', 'S2', 'D5']",1100_54_3110_J5542,0.617
"['D4', 'C5']","['DJ', 'S2', 'D2']",1100_54_3110_J5422,0.217
"['D4', 'C5']","['DJ', 'HQ', 'S7']",1100_54_2111_QJ754,0.214
"['D4', 'C5']","['DJ', 'HQ', 'S6']",1100_54_2111_QJ654,0.217
"['D4', 'C5']","['DJ', 'HQ', 'S5']",1100_54_2111_QJ554,0.586
"['D4', 'C5']","['DJ', 'HQ', 'S4']",1100_54_2111_QJ544,0.588
"['D4', 'C5']","['DJ', 'HQ', 'HJ']",1100_54_2210_QJJ54,0.174
"['D4', 'C5']","['DJ', 'HQ', 'HK']",1100_54_2210_KQJ54,0.148
"['D4', 'C5']","['DJ', 'HQ', 'DT']",1100_54_3110_QJT54,0.172
"['D4', 'C5']","['DJ', 'HQ', 'HA']",1100_54_2210_AQJ54,0.171
"['D4', 'C5']","['DJ', 'HQ', 'DQ']",1100_54_3110_QQJ54,0.215
"['D4', 'C5']","['DJ', 'HQ', 'H5']",1100_54_2210_QJ554,0.592
"['D4', 'C5']","['DJ', 'HQ', 'C7']",1100_54_2210_QJ754,0.203
"['D4', 'C5']","['DJ', 'HQ', 'C6']",1100_54_2210_QJ654,0.21
"['D4', 'C5']","['DJ', 'HQ', 'C4']",1100_54_2210_QJ544,0.578
"['D4', 'C5']","['DJ', 'HQ', 'HT']",1100_54_2210_QJT54,0.144
"['D4', 'C5']","['DJ', 'HQ', 'CQ']",1100_54_2210_QQJ54,0.177
"['D4', 'C5']","['DJ', 'HQ', 'DA']",1100_54_3110_AQJ54,0.169
"['D4', 'C5']","['DJ', 'HQ', 'SQ']",1100_54_2111_QQJ54,0.192
"['D4', 'C5']","['DJ', 'HQ', 'ST']",1100_54_2111_QJT54,0.147
"['D4', 'C5']","['DJ', 'HQ', 'SK']",1100_54_2111_KQJ54,0.154
"['D4', 'C5']","['DJ', 'HQ', 'SJ']",1100_54_2111_QJJ54,0.196
"['D4', 'C5']","['DJ', 'HQ', 'D6']",1100_54_3110_QJ654,0.251
"['D4', 'C5']","['DJ', 'HQ', 'D7']",1100_54_3110_QJ754,0.21
"['D4', 'C5']","['DJ', 'HQ', 'SA']",1100_54_2111_AQJ54,0.151
"['D4', 'C5']","['DJ', 'HQ', 'D5']",1100_54_3110_QJ554,0.594
"['D4', 'C5']","['DJ', 'S7', 'S6']",1100_54_2210_J7654,0.407
"['D4', 'C5']","['DJ', 'S7', 'S5']",1100_54_2210_J7554,0.559
"['D4', 'C5']","['DJ', 'S7', 'S4']",1100_54_2210_J7544,0.583
"['D4', 'C5']","['DJ', 'S7', 'HJ']",1100_54_2111_JJ754,0.21
"['D4', 'C5']","['DJ', 'S7', 'HK']",1100_54_2111_KJ754,0.202
"['D4', 'C5']","['DJ', 'S7', 'DT']",1100_54_3110_JT754,0.212
"['D4', 'C5']","['DJ', 'S7', 'HA']",1100_54_2111_AJ754,0.206
"['D4', 'C5']","['DJ', 'S7', 'H5']",1100_54_2111_J7554,0.564
"['D4', 'C5']","['DJ', 'S7', 'C7']",1100_54_2210_J7754,0.195
"['D4', 'C5']","['DJ', 'S7', 'CK']",1100_54_2210_KJ754,0.187
"['D4', 'C5']","['DJ', 'S7', 'CJ']",1100_54_2210_JJ754,0.195
"['D4', 'C5']","['DJ', 'S7', 'CA']",1100_54_2210_AJ754,0.216
"['D4', 'C5']","['DJ', 'S7', 'HT']",1100_54_2111_JT754,0.181
"['D4', 'C5']","['DJ', 'S7', 'DA']",1100_54_3110_AJ754,0.187
"['D4', 'C5']","['DJ', 'S7', 'CT']",1100_54_2210_JT754,0.192
"['D4', 'C5']","['DJ', 'S7', 'H6']",1100_54_2111_J7654,0.456
"['D4', 'C5']","['DJ', 'S7', 'H7']",1100_54_2111_J7754,0.182
"['D4', 'C5']","['DJ', 'S7', 'H4']",1100_54_2111_J7544,0.599
"['D4', 'C5']","['DJ', 'S7', 'D6']",1100_54_3110_J7654,0.446
"['D4', 'C5']","['DJ', 'S7', 'D7']",1100_54_3110_J7754,0.198
"['D4', 'C5']","['DJ', 'S7', 'D5']",1100_54_3110_J7554,0.576
"['D4', 'C5']","['DJ', 'S6', 'S5']",1100_54_2210_J6554,0.548
"['D4', 'C5']","['DJ', 'S6', 'S4']",1100_54_2210_J6544,0.576
"['D4', 'C5']","['DJ', 'S6', 'HJ']",1100_54_2111_JJ654,0.237
"['D4', 'C5']","['DJ', 'S6', 'HK']",1100_54_2111_KJ654,0.213
"['D4', 'C5']","['DJ', 'S6', 'DT']",1100_54_3110_JT654,0.211
"['D4', 'C5']","['DJ', 'S6', 'HA']",1100_54_2111_AJ654,0.205
"['D4', 'C5']","['DJ', 'S6', 'H5']",1100_54_2111_J6554,0.579
"['D4', 'C5']","['DJ', 'S6', 'C6']",1100_54_2210_J6654,0.219
"['D4', 'C5']","['DJ', 'S6', 'CK']",1100_54_2210_KJ654,0.201
"['D4', 'C5']","['DJ', 'S6', 'CJ']",1100_54_2210_JJ654,0.244
"['D4', 'C5']","['DJ', 'S6', 'CA']",1100_54_2210_AJ654,0.218
"['D4', 'C5']","['DJ', 'S6', 'HT']",1100_54_2111_JT654,0.177
"['D4', 'C5']","['DJ', 'S6', 'DA']",1100_54_3110_AJ654,0.213
"['D4', 'C5']","['DJ', 'S6', 'CT']",1100_54_2210_JT654,0.207
"['D4', 'C5']","['DJ', 'S6', 'H6']",1100_54_2111_J6654,0.235
"['D4', 'C5']","['DJ', 'S6', 'H4']",1100_54_2111_J6544,0.588
"['D4', 'C5']","['DJ', 'S6', 'D6']",1100_54_3110_J6654,0.232
"['D4', 'C5']","['DJ', 'S6', 'D5']",1100_54_3110_J6554,0.567
"['D4', 'C5']","['DJ', 'S5', 'S4']",1100_54_2210_J5544,0.853
"['D4', 'C5']","['DJ', 'S5', 'HJ']",1100_54_2111_JJ554,0.626
"['D4', 'C5']","['DJ', 'S5', 'HK']",1100_54_2111_KJ554,0.58
"['D4', 'C5']","['DJ', 'S5', 'DT']",1100_54_3110_JT554,0.559
"['D4', 'C5']","['DJ', 'S5', 'HA']",1100_54_2111_AJ554,0.598
"['D4', 'C5']","['DJ', 'S5', 'H5']",1100_54_2111_J5554,0.942
"['D4', 'C5']","['DJ', 'S5', 'CK']",1100_54_2210_KJ554,0.575
"['D4', 'C5']","['DJ', 'S5', 'CJ']",1100_54_2210_JJ554,0.612
"['D4', 'C5']","['DJ', 'S5', 'CA']",1100_54_2210_AJ554,0.596
"['D4', 'C5']","['DJ', 'S5', 'HT']",1100_54_2111_JT554,0.592
"['D4', 'C5']","['DJ', 'S5', 'DA']",1100_54_3110_AJ554,0.59
"['D4', 'C5']","['DJ', 'S5', 'CT']",1100_54_2210_JT554,0.567
"['D4', 'C5']","['DJ', 'S5', 'H4']",1100_54_2111_J5544,0.842
"['D4', 'C5']","['DJ', 'S5', 'D5']",1100_54_3110_J5554,0.908
"['D4', 'C5']","['DJ', 'S4', 'HJ']",1100_54_2111_JJ544,0.626
"['D4', 'C5']","['DJ', 'S4', 'HK']",1100_54_2111_KJ544,0.597
"['D4', 'C5']","['DJ', 'S4', 'DT']",1100_54_3110_JT544,0.555
"['D4', 'C5']","['DJ', 'S4', 'HA']",1100_54_2111_AJ544,0.612
"['D4', 'C5']","['DJ', 'S4', 'DQ']",1100_54_3110_QJ544,0.554
"['D4', 'C5']","['DJ', 'S4', 'C4']",1100_54_2210_J5444,0.949
"['D4', 'C5']","['DJ', 'S4', 'CK']",1100_54_2210_KJ544,0.555
"['D4', 'C5']","['DJ', 'S4', 'CJ']",1100_54_2210_JJ544,0.603
"['D4', 'C5']","['DJ', 'S4', 'CA']",1100_54_2210_AJ544,0.594
"['D4', 'C5']","['DJ', 'S4', 'HT']",1100_54_2111_JT544,0.557
"['D4', 'C5']","['DJ', 'S4', 'DA']",1100_54_3110_AJ544,0.591
"['D4', 'C5']","['DJ', 'S4', 'CT']",1100_54_2210_JT544,0.549
"['D4', 'C5']","['DJ', 'S4', 'H4']",1100_54_2111_J5444,0.938
"['D4', 'C5']","['DJ', 'S4', 'D6']",1100_54_3110_J6544,0.594
"['D4', 'C5']","['DJ', 'S4', 'D7']",1100_54_3110_J7544,0.586
"['D4', 'C5']","['DJ', 'S4', 'D5']",1100_54_3110_J5544,0.836
"['D4', 'C5']","['DJ', 'S4', 'D2']",1100_54_3110_J5442,0.647
"['D4', 'C5']","['DJ', 'S4', 'D3']",1100_54_3110_J5443,0.599
"['D4', 'C5']","['DJ', 'HJ', 'HK']",1100_54_2210_KJJ54,0.177
"['D4', 'C5']","['DJ', 'HJ', 'DT']",1100_54_3110_JJT54,0.223
"['D4', 'C5']","['DJ', 'HJ', 'HA']",1100_54_2210_AJJ54,0.18
"['D4', 'C5']","['DJ', 'HJ', 'DQ']",1100_54_3110_QJJ54,0.208
"['D4', 'C5']","['DJ', 'HJ', 'CJ']",1100_54_2210_JJJ54,0.218
"['D4', 'C5']","['DJ', 'HJ', 'HT']",1100_54_2210_JJT54,0.179
"['D4', 'C5']","['DJ', 'HJ', 'DA']",1100_54_3110_AJJ54,0.19
"['D4', 'C5']","['DJ', 'HJ', 'ST']",1100_54_2111_JJT54,0.205
"['D4', 'C5']","['DJ', 'HJ', 'SK']",1100_54_2111_KJJ54,0.201
"['D4', 'C5']","['DJ', 'HJ', 'SJ']",1100_54_2111_JJJ54,0.195
"['D4', 'C5']","['DJ', 'HJ', 'D8']",1100_54_3110_JJ854,0.212
"['D4', 'C5']","['DJ', 'HJ', 'D9']",1100_54_3110_JJ954,0.193
"['D4', 'C5']","['DJ', 'HJ', 'D6']",1100_54_3110_JJ654,0.235
"['D4', 'C5']","['DJ', 'HJ', 'D7']",1100_54_3110_JJ754,0.226
"['D4', 'C5']","['DJ', 'HJ', 'SA']",1100_54_2111_AJJ54,0.18
"['D4', 'C5']","['DJ', 'HJ', 'D5']",1100_54_3110_JJ554,0.611
"['D4', 'C5']","['DJ', 'HJ', 'D2']",1100_54_3110_JJ542,0.235
"['D4', 'C5']","['DJ', 'HJ', 'D3']",1100_54_3110_JJ543,0.243
"['D4', 'C5']","['DJ', 'HK', 'HA']",1100_54_2210_AKJ54,0.132
"['D4', 'C5']","['DJ', 'HK', 'CK']",1100_54_2210_KKJ54,0.192
"['D4', 'C5']","['DJ', 'HK', 'HT']",1100_54_2210_KJT54,0.147
"['D4', 'C5']","['DJ', 'HK', 'ST']",1100_54_2111_KJT54,0.14
"['D4', 'C5']","['DJ', 'HK', 'SK']",1100_54_2111_KKJ54,0.179
"['D4', 'C5']","['DJ', 'HK', 'SA']",1100_54_2111_AKJ54,0.173
"['D4', 'C5']","['DJ', 'DT', 'HA']",1100_54_3110_AJT54,0.188
"['D4', 'C5']","['DJ', 'DT', 'DQ']",1100_54_4100_QJT54,0.33
"['D4', 'C5']","['DJ', 'DT', 'C9']",1100_54_3200_JT954,0.177
"['D4', 'C5']","['DJ', 'DT', 'C8']",1100_54_3200_JT854,0.194
"['D4', 'C5']","['DJ', 'DT', 'C3']",1100_54_3200_JT543,0.209
"['D4', 'C5']","['DJ', 'DT', 'C2']",1100_54_3200_JT542,0.184
"['D4', 'C5']","['DJ', 'DT', 'C7']",1100_54_3200_JT754,0.217
"['D4', 'C5']","['DJ', 'DT', 'C6']",1100_54_3200_JT654,0.228
"['D4', 'C5']","['DJ', 'DT', 'C4']",1100_54_3200_JT544,0.563
"['D4', 'C5']","['DJ', 'DT', 'CJ']",1100_54_3200_JJT54,0.184
"['D4', 'C5']","['DJ', 'DT', 'CA']",1100_54_3200_AJT54,0.203
"['D4', 'C5']","['DJ', 'DT', 'HT']",1100_54_3110_JTT54,0.206
"['D4', 'C5']","['DJ', 'DT', 'CQ']",1100_54_3200_QJT54,0.154
"['D4', 'C5']","['DJ', 'DT', 'DA']",1100_54_4100_AJT54,0.341
"['D4', 'C5']","['DJ', 'DT', 'CT']",1100_54_3200_JTT54,0.218
"['D4', 'C5']","['DJ', 'DT', 'D8']",1100_54_4100_JT854,0.32
"['D4', 'C5']","['DJ', 'DT', 'D9']",1100_54_4100_JT954,0.298
"['D4', 'C5']","['DJ', 'DT', 'D6']",1100_54_4100_JT654,0.344
"['D4', 'C5']","['DJ', 'DT', 'D7']",1100_54_4100_JT754,0.355
"['D4', 'C5']","['DJ', 'DT', 'D5']",1100_54_4100_JT554,0.569
"['D4', 'C5']","['DJ', 'DT', 'D2']",1100_54_4100_JT542,0.32
"['D4', 'C5']","['DJ', 'DT', 'D3']",1100_54_4100_JT543,0.345
"['D4', 'C5']","['DJ', 'HA', 'CA']",1100_54_2210_AAJ54,0.196
"['D4', 'C5']","['DJ', 'HA', 'HT']",1100_54_2210_AJT54,0.154
"['D4', 'C5']","['DJ', 'HA', 'DA']",1100_54_3110_AAJ54,0.22
"['D4', 'C5']","['DJ', 'HA', 'ST']",1100_54_2111_AJT54,0.158
"['D4', 'C5']","['DJ', 'HA', 'SA']",1100_54_2111_AAJ54,0.167
"['D4', 'C5']","['DJ', 'DQ', 'C9']",1100_54_3200_QJ954,0.195
"['D4', 'C5']","['DJ', 'DQ', 'C8']",1100_54_3200_QJ854,0.206
"['D4', 'C5']","['DJ', 'DQ', 'C3']",1100_54_3200_QJ543,0.216
"['D4', 'C5']","['DJ', 'DQ', 'C2']",1100_54_3200_QJ542,0.2
"['D4', 'C5']","['DJ', 'DQ', 'C7']",1100_54_3200_QJ754,0.203
"['D4', 'C5']","['DJ', 'DQ', 'C6']",1100_54_3200_QJ654,0.237
"['D4', 'C5']","['DJ', 'DQ', 'C4']",1100_54_3200_QJ544,0.562
"['D4', 'C5']","['DJ', 'DQ', 'CJ']",1100_54_3200_QJJ54,0.195
"['D4', 'C5']","['DJ', 'DQ', 'CA']",1100_54_3200_AQJ54,0.174
"['D4', 'C5']","['DJ', 'DQ', 'CQ']",1100_54_3200_QQJ54,0.204
"['D4', 'C5']","['DJ', 'DQ', 'DA']",1100_54_4100_AQJ54,0.311
"['D4', 'C5']","['DJ', 'DQ', 'D8']",1100_54_4100_QJ854,0.328
"['D4', 'C5']","['DJ', 'DQ', 'D9']",1100_54_4100_QJ954,0.331
"['D4', 'C5']","['DJ', 'DQ', 'D6']",1100_54_4100_QJ654,0.347
"['D4', 'C5']","['DJ', 'DQ', 'D7']",1100_54_4100_QJ754,0.337
"['D4', 'C5']","['DJ', 'DQ', 'D5']",1100_54_4100_QJ554,0.571
"['D4', 'C5']","['DJ', 'DQ', 'D2']",1100_54_4100_QJ542,0.345
"['D4', 'C5']","['DJ', 'DQ', 'D3']",1100_54_4100_QJ543,0.338
"['D4', 'C5']","['DJ', 'C9', 'C8']",1100_54_3200_J9854,0.194
"['D4', 'C5']","['DJ', 'C9', 'C3']",1100_54_3200_J9543,0.202
"['D4', 'C5']","['DJ', 'C9', 'C2']",1100_54_3200_J9542,0.191
"['D4', 'C5']","['DJ', 'C9', 'C7']",1100_54_3200_J9754,0.208
"['D4', 'C5']","['DJ', 'C9', 'C6']",1100_54_3200_J9654,0.213
"['D4', 'C5']","['DJ', 'C9', 'C4']",1100_54_3200_J9544,0.559
"['D4', 'C5']","['DJ', 'C9', 'CJ']",1100_54_3200_JJ954,0.218
"['D4', 'C5']","['DJ', 'C9', 'CA']",1100_54_3200_AJ954,0.193
"['D4', 'C5']","['DJ', 'C9', 'D9']",1100_54_3200_J9954,0.185
"['D4', 'C5']","['DJ', 'C9', 'D5']",1100_54_3200_J9554,0.579
"['D4', 'C5']","['DJ', 'C8', 'C3']",1100_54_3200_J8543,0.204
"['D4', 'C5']","['DJ', 'C8', 'C2']",1100_54_3200_J8542,0.194
"['D4', 'C5']","['DJ', 'C8', 'C7']",1100_54_3200_J8754,0.29
"['D4', 'C5']","['DJ', 'C8', 'C6']",1100_54_3200_J8654,0.312
"['D4', 'C5']","['DJ', 'C8', 'C4']",1100_54_3200_J8544,0.604
"['D4', 'C5']","['DJ', 'C8', 'CJ']",1100_54_3200_JJ854,0.224
"['D4', 'C5']","['DJ', 'C8', 'CA']",1100_54_3200_AJ854,0.212
"['D4', 'C5']","['DJ', 'C8', 'D8']",1100_54_3200_J8854,0.206
"['D4', 'C5']","['DJ', 'C8', 'D5']",1100_54_3200_J8554,0.562
"['D4', 'C5']","['DJ', 'C3', 'C2']",1100_54_3200_J5432,0.321
"['D4', 'C5']","['DJ', 'C3', 'C7']",1100_54_3200_J7543,0.321
"['D4', 'C5']","['DJ', 'C3', 'C6']",1100_54_3200_J6543,0.44
"['D4', 'C5']","['DJ', 'C3', 'C4']",1100_54_3200_J5443,0.622
"['D4', 'C5']","['DJ', 'C3', 'CJ']",1100_54_3200_JJ543,0.218
"['D4', 'C5']","['DJ', 'C3', 'CA']",1100_54_3200_AJ543,0.237
"['D4', 'C5']","['DJ', 'C3', 'D5']",1100_54_3200_J5543,0.645
"['D4', 'C5']","['DJ', 'C3', 'D3']",1100_54_3200_J5433,0.207
"['D4', 'C5']","['DJ', 'C2', 'C7']",1100_54_3200_J7542,0.191
"['D4', 'C5']","['DJ', 'C2', 'C6']",1100_54_3200_J6542,0.325
"['D4', 'C5']","['DJ', 'C2', 'C4']",1100_54_3200_J5442,0.639
"['D4', 'C5']","['DJ', 'C2', 'CJ']",1100_54_3200_JJ542,0.242
"['D4', 'C5']","['DJ', 'C2', 'CA']",1100_54_3200_AJ542,0.19
"['D4', 'C5']","['DJ', 'C2', 'D5']",1100_54_3200_J5542,0.647
"['D4', 'C5']","['DJ', 'C2', 'D2']",1100_54_3200_J5422,0.192
"['D4', 'C5']","['DJ', 'C7', 'C6']",1100_54_3200_J7654,0.443
"['D4', 'C5']","['DJ', 'C7', 'C4']",1100_54_3200_J7544,0.579
"['D4', 'C5']","['DJ', 'C7', 'CJ']",1100_54_3200_JJ754,0.211
"['D4', 'C5']","['DJ', 'C7', 'CA']",1100_54_3200_AJ754,0.219
"['D4', 'C5']","['DJ', 'C7', 'D7']",1100_54_3200_J7754,0.225
"['D4', 'C5']","['DJ', 'C7', 'D5']",1100_54_3200_J7554,0.564
"['D4', 'C5']","['DJ', 'C6', 'C4']",1100_54_3200_J6544,0.593
"['D4', 'C5']","['DJ', 'C6', 'CJ']",1100_54_3200_JJ654,0.254
"['D4', 'C5']","['DJ', 'C6', 'CA']",1100_54_3200_AJ654,0.227
"['D4', 'C5']","['DJ', 'C6', 'D6']",1100_54_3200_J6654,0.25
"['D4', 'C5']","['DJ', 'C6', 'D5']",1100_54_3200_J6554,0.59
"['D4', 'C5']","['DJ', 'C4', 'CJ']",1100_54_3200_JJ544,0.62
"['D4', 'C5']","['DJ', 'C4', 'CA']",1100_54_3200_AJ544,0.585
"['D4', 'C5']","['DJ', 'C4', 'D5']",1100_54_3200_J5544,0.849
"['D4', 'C5']","['DJ', 'CK', 'D5']",1100_54_3200_KJ554,0.561
"['D4', 'C5']","['DJ', 'CJ', 'CA']",1100_54_3200_AJJ54,0.218
"['D4', 'C5']","['DJ', 'CJ', 'D5']",1100_54_3200_JJ554,0.63
"['D4', 'C5']","['DJ', 'CA', 'DA']",1100_54_3200_AAJ54,0.207
"['D4', 'C5']","['DJ', 'CA', 'D5']",1100_54_3200_AJ554,0.583
"['D4', 'C5']","['DJ', 'HT', 'CT']",1100_54_2210_JTT54,0.169
"['D4', 'C5']","['DJ', 'HT', 'ST']",1100_54_2111_JTT54,0.201
"['D4', 'C5']","['DJ', 'CQ', 'D5']",1100_54_3200_QJ554,0.55
"['D4', 'C5']","['DJ', 'DA', 'D8']",1100_54_4100_AJ854,0.338
"['D4', 'C5']","['DJ', 'DA', 'D9']",1100_54_4100_AJ954,0.33
"['D4', 'C5']","['DJ', 'DA', 'D6']",1100_54_4100_AJ654,0.364
"['D4', 'C5']","['DJ', 'DA', 'D7']",1100_54_4100_AJ754,0.351
"['D4', 'C5']","['DJ', 'DA', 'D5']",1100_54_4100_AJ554,0.581
"['D4', 'C5']","['DJ', 'DA', 'D2']",1100_54_4100_AJ542,0.319
"['D4', 'C5']","['DJ', 'DA', 'D3']",1100_54_4100_AJ543,0.34
"['D4', 'C5']","['DJ', 'CT', 'D5']",1100_54_3200_JT554,0.569
"['D4', 'C5']","['DJ', 'D8', 'D9']",1100_54_4100_J9854,0.336
"['D4', 'C5']","['DJ', 'D8', 'D6']",1100_54_4100_J8654,0.419
"['D4', 'C5']","['DJ', 'D8', 'D7']",1100_54_4100_J8754,0.391
"['D4', 'C5']","['DJ', 'D8', 'D5']",1100_54_4100_J8554,0.59
"['D4', 'C5']","['DJ', 'D8', 'D2']",1100_54_4100_J8542,0.347
"['D4', 'C5']","['DJ', 'D8', 'D3']",1100_54_4100_J8543,0.327
"['D4', 'C5']","['DJ', 'D9', 'D6']",1100_54_4100_J9654,0.378
"['D4', 'C5']","['DJ', 'D9', 'D7']",1100_54_4100_J9754,0.336
"['D4', 'C5']","['DJ', 'D9', 'D5']",1100_54_4100_J9554,0.554
"['D4', 'C5']","['DJ', 'D9', 'D2']",1100_54_4100_J9542,0.311
"['D4', 'C5']","['DJ', 'D9', 'D3']",1100_54_4100_J9543,0.358
"['D4', 'C5']","['DJ', 'D6', 'D7']",1100_54_4100_J7654,0.496
"['D4', 'C5']","['DJ', 'D6', 'D5']",1100_54_4100_J6554,0.595
"['D4', 'C5']","['DJ', 'D6', 'D2']",1100_54_4100_J6542,0.401
"['D4', 'C5']","['DJ', 'D6', 'D3']",1100_54_4100_J6543,0.459
"['D4', 'C5']","['DJ', 'D7', 'D5']",1100_54_4100_J7554,0.596
"['D4', 'C5']","['DJ', 'D7', 'D2']",1100_54_4100_J7542,0.324
"['D4', 'C5']","['DJ', 'D7', 'D3']",1100_54_4100_J7543,0.43
"['D4', 'C5']","['DJ', 'D5', 'D2']",1100_54_4100_J5542,0.639
"['D4', 'C5']","['DJ', 'D5', 'D3']",1100_54_4100_J5543,0.651
"['D4', 'C5']","['DJ', 'D2', 'D3']",1100_54_4100_J5432,0.404
"['D4', 'C5']","['DK', 'S3', 'S2']",1100_54_2210_K5432,0.278
"['D4', 'C5']","['DK', 'S3', 'HQ']",1100_54_2111_KQ543,0.209
"['D4', 'C5']","['DK', 'S3', 'S7']",1100_54_2210_K7543,0.282
"['D4', 'C5']","['DK', 'S3', 'S6']",1100_54_2210_K6543,0.409
"['D4', 'C5']","['DK', 'S3', 'S5']",1100_54_2210_K5543,0.643
"['D4', 'C5']","['DK', 'S3', 'S4']",1100_54_2210_K5443,0.621
"['D4', 'C5']","['DK', 'S3', 'HK']",1100_54_2111_KK543,0.239
"['D4', 'C5']","['DK', 'S3', 'DT']",1100_54_3110_KT543,0.212
"['D4', 'C5']","['DK', 'S3', 'HA']",1100_54_2111_AK543,0.195
"['D4', 'C5']","['DK', 'S3', 'DQ']",1100_54_3110_KQ543,0.204
"['D4', 'C5']","['DK', 'S3', 'H5']",1100_54_2111_K5543,0.646
"['D4', 'C5']","['DK', 'S3', 'C3']",1100_54_2210_K5433,0.16
"['D4', 'C5']","['DK', 'S3', 'CK']",1100_54_2210_KK543,0.229
"['D4', 'C5']","['DK', 'S3', 'CA']",1100_54_2210_AK543,0.174
"['D4', 'C5']","['DK', 'S3', 'HT']",1100_54_2111_KT543,0.17
"['D4', 'C5']","['DK', 'S3', 'CQ']",1100_54_2210_KQ543,0.189
"['D4', 'C5']","['DK', 'S3', 'DA']",1100_54_3110_AK543,0.225
"['D4', 'C5']","['DK', 'S3', 'CT']",1100_54_2210_KT543,0.206
"['D4', 'C5']","['DK', 'S3', 'H2']",1100_54_2111_K5432,0.328
"['D4', 'C5']","['DK', 'S3', 'H3']",1100_54_2111_K5433,0.181
"['D4', 'C5']","['DK', 'S3', 'H6']",1100_54_2111_K6543,0.437
"['D4', 'C5']","['DK', 'S3', 'H7']",1100_54_2111_K7543,0.288
"['D4', 'C5']","['DK', 'S3', 'H4']",1100_54_2111_K5443,0.637
"['D4', 'C5']","['DK', 'S3', 'D6']",1100_54_3110_K6543,0.46
"['D4', 'C5']","['DK', 'S3', 'D7']",1100_54_3110_K7543,0.323
"['D4', 'C5']","['DK', 'S3', 'D5']",1100_54_3110_K5543,0.636
"['D4', 'C5']","['DK', 'S3', 'D2']",1100_54_3110_K5432,0.313
"['D4', 'C5']","['DK', 'S3', 'D3']",1100_54_3110_K5433,0.196
"['D4', 'C5']","['DK', 'S2', 'HQ']",1100_54_2111_KQ542,0.182
"['D4', 'C5']","['DK', 'S2', 'S7']",1100_54_2210_K7542,0.167
"['D4', 'C5']","['DK', 'S2', 'S6']",1100_54_2210_K6542,0.306
"['D4', 'C5']","['DK', 'S2', 'S5']",1100_54_2210_K5542,0.611
"['D4', 'C5']","['DK', 'S2', 'S4']",1100_54_2210_K5442,0.63
"['D4', 'C5']","['DK', 'S2', 'HK']",1100_54_2111_KK542,0.213
"['D4', 'C5']","['DK', 'S2', 'DT']",1100_54_3110_KT542,0.191
"['D4', 'C5']","['DK', 'S2', 'HA']",1100_54_2111_AK542,0.167
"['D4', 'C5']","['DK', 'S2', 'DQ']",1100_54_3110_KQ542,0.22
"['D4', 'C5']","['DK', 'S2', 'H5']",1100_54_2111_K5542,0.639
"['D4', 'C5']","['DK', 'S2', 'C2']",1100_54_2210_K5422,0.188
"['D4', 'C5']","['DK', 'S2', 'CK']",1100_54_2210_KK542,0.202
"['D4', 'C5']","['DK', 'S2', 'CA']",1100_54_2210_AK542,0.166
"['D4', 'C5']","['DK', 'S2', 'HT']",1100_54_2111_KT542,0.167
"['D4', 'C5']","['DK', 'S2', 'CQ']",1100_54_2210_KQ542,0.16
"['D4', 'C5']","['DK', 'S2', 'DA']",1100_54_3110_AK542,0.221
"['D4', 'C5']","['DK', 'S2', 'CT']",1100_54_2210_KT542,0.162
"['D4', 'C5']","['DK', 'S2', 'H2']",1100_54_2111_K5422,0.185
"['D4', 'C5']","['DK', 'S2', 'H6']",1100_54_2111_K6542,0.286
"['D4', 'C5']","['DK', 'S2', 'H7']",1100_54_2111_K7542,0.195
"['D4', 'C5']","['DK', 'S2', 'H4']",1100_54_2111_K5442,0.627
"['D4', 'C5']","['DK', 'S2', 'D6']",1100_54_3110_K6542,0.336
"['D4', 'C5']","['DK', 'S2', 'D7']",1100_54_3110_K7542,0.219
"['D4', 'C5']","['DK', 'S2', 'D5']",1100_54_3110_K5542,0.625
"['D4', 'C5']","['DK', 'S2', 'D2']",1100_54_3110_K5422,0.191
"['D4', 'C5']","['DK', 'HQ', 'S7']",1100_54_2111_KQ754,0.208
