holeCards,commCards,Key,Value
"['D2', 'C2']","['S3', 'S2', 'ST']",1100_22_3110_T3222,0.827
"['D2', 'C2']","['S3', 'S2', 'SA']",1100_22_3110_A3222,0.825
"['D2', 'C2']","['S3', 'HQ', 'S7']",1100_22_2111_Q7322,0.462
"['D2', 'C2']","['S3', 'HQ', 'S6']",1100_22_2111_Q6322,0.438
"['D2', 'C2']","['S3', 'HQ', 'S5']",1100_22_2111_Q5322,0.461
"['D2', 'C2']","['S3', 'HQ', 'S4']",1100_22_2111_Q4322,0.471
"['D2', 'C2']","['S3', 'HQ', 'DT']",1100_22_2111_QT322,0.46
"['D2', 'C2']","['S3', 'HQ', 'HA']",1100_22_2111_AQ322,0.455
"['D2', 'C2']","['S3', 'HQ', 'DQ']",1100_22_2111_QQ322,0.466
"['D2', 'C2']","['S3', 'HQ', 'C3']",1100_22_2111_Q3322,0.467
"['D2', 'C2']","['S3', 'S7', 'S6']",1100_22_3110_76322,0.332
"['D2', 'C2']","['S3', 'S7', 'S5']",1100_22_3110_75322,0.343
"['D2', 'C2']","['S3', 'S7', 'S4']",1100_22_3110_74322,0.321
"['D2', 'C2']","['S3', 'S7', 'DT']",1100_22_2210_T7322,0.449
"['D2', 'C2']","['S3', 'S7', 'HA']",1100_22_2111_A7322,0.423
"['D2', 'C2']","['S3', 'S7', 'DQ']",1100_22_2210_Q7322,0.447
"['D2', 'C2']","['S3', 'S7', 'H5']",1100_22_2111_75322,0.387
"['D2', 'C2']","['S3', 'S7', 'C3']",1100_22_2210_73322,0.418
"['D2', 'C2']","['S3', 'S7', 'C7']",1100_22_2210_77322,0.459
"['D2', 'C2']","['S3', 'S7', 'C6']",1100_22_2210_76322,0.392
"['D2', 'C2']","['S3', 'S7', 'C5']",1100_22_2210_75322,0.391
"['D2', 'C2']","['S3', 'S7', 'C4']",1100_22_2210_74322,0.416
"['D2', 'C2']","['S3', 'S7', 'CA']",1100_22_2210_A7322,0.442
"['D2', 'C2']","['S3', 'S7', 'HT']",1100_22_2111_T7322,0.413
"['D2', 'C2']","['S3', 'S7', 'H3']",1100_22_2111_73322,0.439
"['D2', 'C2']","['S3', 'S7', 'SQ']",1100_22_3110_Q7322,0.35
"['D2', 'C2']","['S3', 'S7', 'H6']",1100_22_2111_76322,0.385
"['D2', 'C2']","['S3', 'S7', 'H7']",1100_22_2111_77322,0.477
"['D2', 'C2']","['S3', 'S7', 'H4']",1100_22_2111_74322,0.429
"['D2', 'C2']","['S3', 'S7', 'ST']",1100_22_3110_T7322,0.327
"['D2', 'C2']","['S3', 'S7', 'SA']",1100_22_3110_A7322,0.331
"['D2', 'C2']","['S3', 'S6', 'S5']",1100_22_3110_65322,0.37
"['D2', 'C2']","['S3', 'S6', 'S4']",1100_22_3110_64322,0.341
"['D2', 'C2']","['S3', 'S6', 'DT']",1100_22_2210_T6322,0.437
"['D2', 'C2']","['S3', 'S6', 'HA']",1100_22_2111_A6322,0.441
"['D2', 'C2']","['S3', 'S6', 'DQ']",1100_22_2210_Q6322,0.449
"['D2', 'C2']","['S3', 'S6', 'H5']",1100_22_2111_65322,0.429
"['D2', 'C2']","['S3', 'S6', 'C3']",1100_22_2210_63322,0.455
"['D2', 'C2']","['S3', 'S6', 'C6']",1100_22_2210_66322,0.439
"['D2', 'C2']","['S3', 'S6', 'C5']",1100_22_2210_65322,0.432
"['D2', 'C2']","['S3', 'S6', 'C4']",1100_22_2210_64322,0.453
"['D2', 'C2']","['S3', 'S6', 'CA']",1100_22_2210_A6322,0.461
"['D2', 'C2']","['S3', 'S6', 'HT']",1100_22_2111_T6322,0.455
"['D2', 'C2']","['S3', 'S6', 'H3']",1100_22_2111_63322,0.452
"['D2', 'C2']","['S3', 'S6', 'SQ']",1100_22_3110_Q6322,0.338
"['D2', 'C2']","['S3', 'S6', 'H6']",1100_22_2111_66322,0.461
"['D2', 'C2']","['S3', 'S6', 'H4']",1100_22_2111_64322,0.438
"['D2', 'C2']","['S3', 'S6', 'ST']",1100_22_3110_T6322,0.335
"['D2', 'C2']","['S3', 'S6', 'SA']",1100_22_3110_A6322,0.354
"['D2', 'C2']","['S3', 'S5', 'S4']",1100_22_3110_54322,0.378
"['D2', 'C2']","['S3', 'S5', 'DT']",1100_22_2210_T5322,0.439
"['D2', 'C2']","['S3', 'S5', 'HA']",1100_22_2111_A5322,0.446
"['D2', 'C2']","['S3', 'S5', 'DQ']",1100_22_2210_Q5322,0.451
"['D2', 'C2']","['S3', 'S5', 'H5']",1100_22_2111_55322,0.458
"['D2', 'C2']","['S3', 'S5', 'C3']",1100_22_2210_53322,0.454
"['D2', 'C2']","['S3', 'S5', 'C5']",1100_22_2210_55322,0.448
"['D2', 'C2']","['S3', 'S5', 'C4']",1100_22_2210_54322,0.462
"['D2', 'C2']","['S3', 'S5', 'CA']",1100_22_2210_A5322,0.447
"['D2', 'C2']","['S3', 'S5', 'HT']",1100_22_2111_T5322,0.431
"['D2', 'C2']","['S3', 'S5', 'H3']",1100_22_2111_53322,0.433
"['D2', 'C2']","['S3', 'S5', 'SQ']",1100_22_3110_Q5322,0.353
"['D2', 'C2']","['S3', 'S5', 'H4']",1100_22_2111_54322,0.472
"['D2', 'C2']","['S3', 'S5', 'ST']",1100_22_3110_T5322,0.328
"['D2', 'C2']","['S3', 'S5', 'SA']",1100_22_3110_A5322,0.398
"['D2', 'C2']","['S3', 'S4', 'DT']",1100_22_2210_T4322,0.424
"['D2', 'C2']","['S3', 'S4', 'HA']",1100_22_2111_A4322,0.45
"['D2', 'C2']","['S3', 'S4', 'DQ']",1100_22_2210_Q4322,0.422
"['D2', 'C2']","['S3', 'S4', 'C3']",1100_22_2210_43322,0.468
"['D2', 'C2']","['S3', 'S4', 'C4']",1100_22_2210_44322,0.457
"['D2', 'C2']","['S3', 'S4', 'CA']",1100_22_2210_A4322,0.434
"['D2', 'C2']","['S3', 'S4', 'HT']",1100_22_2111_T4322,0.449
"['D2', 'C2']","['S3', 'S4', 'H3']",1100_22_2111_43322,0.466
"['D2', 'C2']","['S3', 'S4', 'SQ']",1100_22_3110_Q4322,0.356
"['D2', 'C2']","['S3', 'S4', 'H4']",1100_22_2111_44322,0.438
"['D2', 'C2']","['S3', 'S4', 'ST']",1100_22_3110_T4322,0.354
"['D2', 'C2']","['S3', 'S4', 'SA']",1100_22_3110_A4322,0.37
"['D2', 'C2']","['S3', 'DT', 'HA']",1100_22_2111_AT322,0.462
"['D2', 'C2']","['S3', 'DT', 'DQ']",1100_22_3110_QT322,0.444
"['D2', 'C2']","['S3', 'DT', 'C3']",1100_22_2210_T3322,0.459
"['D2', 'C2']","['S3', 'DT', 'CA']",1100_22_2210_AT322,0.468
"['D2', 'C2']","['S3', 'DT', 'HT']",1100_22_2111_TT322,0.458
"['D2', 'C2']","['S3', 'DT', 'CQ']",1100_22_2210_QT322,0.424
"['D2', 'C2']","['S3', 'DT', 'DA']",1100_22_3110_AT322,0.473
"['D2', 'C2']","['S3', 'DT', 'CT']",1100_22_2210_TT322,0.484
"['D2', 'C2']","['S3', 'DT', 'H3']",1100_22_2111_T3322,0.472
"['D2', 'C2']","['S3', 'DT', 'D3']",1100_22_3110_T3322,0.455
"['D2', 'C2']","['S3', 'HA', 'C3']",1100_22_2111_A3322,0.495
"['D2', 'C2']","['S3', 'HA', 'CA']",1100_22_2111_AA322,0.455
"['D2', 'C2']","['S3', 'DQ', 'C3']",1100_22_2210_Q3322,0.495
"['D2', 'C2']","['S3', 'DQ', 'CA']",1100_22_2210_AQ322,0.47
"['D2', 'C2']","['S3', 'DQ', 'CQ']",1100_22_2210_QQ322,0.479
"['D2', 'C2']","['S3', 'DQ', 'DA']",1100_22_3110_AQ322,0.48
"['D2', 'C2']","['S3', 'DQ', 'D3']",1100_22_3110_Q3322,0.476
"['D2', 'C2']","['S3', 'C9', 'C3']",1100_22_3110_93322,0.445
"['D2', 'C2']","['S3', 'C8', 'C3']",1100_22_3110_83322,0.48
"['D2', 'C2']","['S3', 'C3', 'C7']",1100_22_3110_73322,0.454
"['D2', 'C2']","['S3', 'C3', 'C6']",1100_22_3110_63322,0.471
"['D2', 'C2']","['S3', 'C3', 'C5']",1100_22_3110_53322,0.474
"['D2', 'C2']","['S3', 'C3', 'C4']",1100_22_3110_43322,0.502
"['D2', 'C2']","['S3', 'C3', 'CA']",1100_22_3110_A3322,0.47
"['D2', 'C2']","['S3', 'C3', 'DA']",1100_22_2210_A3322,0.481
"['D2', 'C2']","['S3', 'C3', 'H3']",1100_22_2111_33322,0.609
"['D2', 'C2']","['S3', 'C3', 'D3']",1100_22_2210_33322,0.591
"['D2', 'C2']","['S3', 'CA', 'DA']",1100_22_2210_AA322,0.452
"['D2', 'C2']","['S2', 'HQ', 'S7']",1100_22_2111_Q7222,0.947
"['D2', 'C2']","['S2', 'HQ', 'S6']",1100_22_2111_Q6222,0.942
"['D2', 'C2']","['S2', 'HQ', 'S5']",1100_22_2111_Q5222,0.953
"['D2', 'C2']","['S2', 'HQ', 'S4']",1100_22_2111_Q4222,0.941
"['D2', 'C2']","['S2', 'HQ', 'DT']",1100_22_2111_QT222,0.935
"['D2', 'C2']","['S2', 'HQ', 'HA']",1100_22_2111_AQ222,0.929
"['D2', 'C2']","['S2', 'HQ', 'DQ']",1100_22_2111_QQ222,0.954
"['D2', 'C2']","['S2', 'HQ', 'H2']",1100_22_2111_Q2222,1.0
"['D2', 'C2']","['S2', 'S7', 'S6']",1100_22_3110_76222,0.794
"['D2', 'C2']","['S2', 'S7', 'S5']",1100_22_3110_75222,0.809
"['D2', 'C2']","['S2', 'S7', 'S4']",1100_22_3110_74222,0.811
"['D2', 'C2']","['S2', 'S7', 'DT']",1100_22_2210_T7222,0.92
"['D2', 'C2']","['S2', 'S7', 'HA']",1100_22_2111_A7222,0.939
"['D2', 'C2']","['S2', 'S7', 'DQ']",1100_22_2210_Q7222,0.936
"['D2', 'C2']","['S2', 'S7', 'H5']",1100_22_2111_75222,0.931
"['D2', 'C2']","['S2', 'S7', 'C7']",1100_22_2210_77222,0.955
"['D2', 'C2']","['S2', 'S7', 'C6']",1100_22_2210_76222,0.913
"['D2', 'C2']","['S2', 'S7', 'C5']",1100_22_2210_75222,0.917
"['D2', 'C2']","['S2', 'S7', 'C4']",1100_22_2210_74222,0.93
"['D2', 'C2']","['S2', 'S7', 'CA']",1100_22_2210_A7222,0.955
"['D2', 'C2']","['S2', 'S7', 'HT']",1100_22_2111_T7222,0.914
"['D2', 'C2']","['S2', 'S7', 'H2']",1100_22_2111_72222,1.0
"['D2', 'C2']","['S2', 'S7', 'SQ']",1100_22_3110_Q7222,0.826
"['D2', 'C2']","['S2', 'S7', 'H6']",1100_22_2111_76222,0.923
"['D2', 'C2']","['S2', 'S7', 'H7']",1100_22_2111_77222,0.955
"['D2', 'C2']","['S2', 'S7', 'H4']",1100_22_2111_74222,0.93
"['D2', 'C2']","['S2', 'S7', 'ST']",1100_22_3110_T7222,0.831
"['D2', 'C2']","['S2', 'S7', 'SA']",1100_22_3110_A7222,0.828
"['D2', 'C2']","['S2', 'S6', 'S5']",1100_22_3110_65222,0.783
"['D2', 'C2']","['S2', 'S6', 'S4']",1100_22_3110_64222,0.787
"['D2', 'C2']","['S2', 'S6', 'DT']",1100_22_2210_T6222,0.939
"['D2', 'C2']","['S2', 'S6', 'HA']",1100_22_2111_A6222,0.942
"['D2', 'C2']","['S2', 'S6', 'DQ']",1100_22_2210_Q6222,0.917
"['D2', 'C2']","['S2', 'S6', 'H5']",1100_22_2111_65222,0.863
"['D2', 'C2']","['S2', 'S6', 'C6']",1100_22_2210_66222,0.943
"['D2', 'C2']","['S2', 'S6', 'C5']",1100_22_2210_65222,0.871
"['D2', 'C2']","['S2', 'S6', 'C4']",1100_22_2210_64222,0.871
"['D2', 'C2']","['S2', 'S6', 'CA']",1100_22_2210_A6222,0.937
"['D2', 'C2']","['S2', 'S6', 'HT']",1100_22_2111_T6222,0.918
"['D2', 'C2']","['S2', 'S6', 'H2']",1100_22_2111_62222,1.0
"['D2', 'C2']","['S2', 'S6', 'SQ']",1100_22_3110_Q6222,0.833
"['D2', 'C2']","['S2', 'S6', 'H6']",1100_22_2111_66222,0.955
"['D2', 'C2']","['S2', 'S6', 'H4']",1100_22_2111_64222,0.877
"['D2', 'C2']","['S2', 'S6', 'ST']",1100_22_3110_T6222,0.81
"['D2', 'C2']","['S2', 'S6', 'SA']",1100_22_3110_A6222,0.845
"['D2', 'C2']","['S2', 'S5', 'S4']",1100_22_3110_54222,0.768
"['D2', 'C2']","['S2', 'S5', 'DT']",1100_22_2210_T5222,0.931
"['D2', 'C2']","['S2', 'S5', 'HA']",1100_22_2111_A5222,0.921
"['D2', 'C2']","['S2', 'S5', 'DQ']",1100_22_2210_Q5222,0.946
"['D2', 'C2']","['S2', 'S5', 'H5']",1100_22_2111_55222,0.953
"['D2', 'C2']","['S2', 'S5', 'C5']",1100_22_2210_55222,0.945
"['D2', 'C2']","['S2', 'S5', 'C4']",1100_22_2210_54222,0.895
"['D2', 'C2']","['S2', 'S5', 'CA']",1100_22_2210_A5222,0.944
"['D2', 'C2']","['S2', 'S5', 'HT']",1100_22_2111_T5222,0.934
"['D2', 'C2']","['S2', 'S5', 'H2']",1100_22_2111_52222,1.0
"['D2', 'C2']","['S2', 'S5', 'SQ']",1100_22_3110_Q5222,0.81
"['D2', 'C2']","['S2', 'S5', 'H4']",1100_22_2111_54222,0.888
"['D2', 'C2']","['S2', 'S5', 'ST']",1100_22_3110_T5222,0.808
"['D2', 'C2']","['S2', 'S5', 'SA']",1100_22_3110_A5222,0.814
"['D2', 'C2']","['S2', 'S4', 'DT']",1100_22_2210_T4222,0.943
"['D2', 'C2']","['S2', 'S4', 'HA']",1100_22_2111_A4222,0.941
"['D2', 'C2']","['S2', 'S4', 'DQ']",1100_22_2210_Q4222,0.935
"['D2', 'C2']","['S2', 'S4', 'C4']",1100_22_2210_44222,0.948
"['D2', 'C2']","['S2', 'S4', 'CA']",1100_22_2210_A4222,0.938
"['D2', 'C2']","['S2', 'S4', 'HT']",1100_22_2111_T4222,0.922
"['D2', 'C2']","['S2', 'S4', 'H2']",1100_22_2111_42222,0.999
"['D2', 'C2']","['S2', 'S4', 'SQ']",1100_22_3110_Q4222,0.808
"['D2', 'C2']","['S2', 'S4', 'H4']",1100_22_2111_44222,0.942
"['D2', 'C2']","['S2', 'S4', 'ST']",1100_22_3110_T4222,0.826
"['D2', 'C2']","['S2', 'S4', 'SA']",1100_22_3110_A4222,0.834
"['D2', 'C2']","['S2', 'DT', 'HA']",1100_22_2111_AT222,0.961
"['D2', 'C2']","['S2', 'DT', 'DQ']",1100_22_3110_QT222,0.931
"['D2', 'C2']","['S2', 'DT', 'CA']",1100_22_2210_AT222,0.965
"['D2', 'C2']","['S2', 'DT', 'HT']",1100_22_2111_TT222,0.94
"['D2', 'C2']","['S2', 'DT', 'CQ']",1100_22_2210_QT222,0.949
"['D2', 'C2']","['S2', 'DT', 'DA']",1100_22_3110_AT222,0.945
"['D2', 'C2']","['S2', 'DT', 'CT']",1100_22_2210_TT222,0.959
"['D2', 'C2']","['S2', 'DT', 'H2']",1100_22_2111_T2222,1.0
"['D2', 'C2']","['S2', 'HA', 'CA']",1100_22_2111_AA222,0.948
"['D2', 'C2']","['S2', 'HA', 'H2']",1100_22_2111_A2222,0.999
"['D2', 'C2']","['S2', 'DQ', 'CA']",1100_22_2210_AQ222,0.972
"['D2', 'C2']","['S2', 'DQ', 'CQ']",1100_22_2210_QQ222,0.962
"['D2', 'C2']","['S2', 'DQ', 'DA']",1100_22_3110_AQ222,0.94
"['D2', 'C2']","['S2', 'CA', 'DA']",1100_22_2210_AA222,0.93
"['D2', 'C2']","['HQ', 'S7', 'S6']",1100_22_2111_Q7622,0.412
"['D2', 'C2']","['HQ', 'S7', 'S5']",1100_22_2111_Q7522,0.439
"['D2', 'C2']","['HQ', 'S7', 'S4']",1100_22_2111_Q7422,0.424
"['D2', 'C2']","['HQ', 'S7', 'DT']",1100_22_2111_QT722,0.437
"['D2', 'C2']","['HQ', 'S7', 'HA']",1100_22_2111_AQ722,0.439
"['D2', 'C2']","['HQ', 'S7', 'DQ']",1100_22_2111_QQ722,0.47
"['D2', 'C2']","['HQ', 'S7', 'C7']",1100_22_2111_Q7722,0.435
"['D2', 'C2']","['HQ', 'S6', 'S5']",1100_22_2111_Q6522,0.425
"['D2', 'C2']","['HQ', 'S6', 'S4']",1100_22_2111_Q6422,0.426
"['D2', 'C2']","['HQ', 'S6', 'DT']",1100_22_2111_QT622,0.418
"['D2', 'C2']","['HQ', 'S6', 'HA']",1100_22_2111_AQ622,0.459
"['D2', 'C2']","['HQ', 'S6', 'DQ']",1100_22_2111_QQ622,0.458
"['D2', 'C2']","['HQ', 'S6', 'C6']",1100_22_2111_Q6622,0.465
"['D2', 'C2']","['HQ', 'S5', 'S4']",1100_22_2111_Q5422,0.449
"['D2', 'C2']","['HQ', 'S5', 'DT']",1100_22_2111_QT522,0.426
"['D2', 'C2']","['HQ', 'S5', 'HA']",1100_22_2111_AQ522,0.447
"['D2', 'C2']","['HQ', 'S5', 'DQ']",1100_22_2111_QQ522,0.454
"['D2', 'C2']","['HQ', 'S5', 'H5']",1100_22_2111_Q5522,0.449
"['D2', 'C2']","['HQ', 'S4', 'DT']",1100_22_2111_QT422,0.431
"['D2', 'C2']","['HQ', 'S4', 'HA']",1100_22_2111_AQ422,0.439
"['D2', 'C2']","['HQ', 'S4', 'DQ']",1100_22_2111_QQ422,0.483
"['D2', 'C2']","['HQ', 'S4', 'C4']",1100_22_2111_Q4422,0.479
"['D2', 'C2']","['HQ', 'DT', 'HA']",1100_22_2210_AQT22,0.381
"['D2', 'C2']","['HQ', 'DT', 'DQ']",1100_22_3110_QQT22,0.429
"['D2', 'C2']","['HQ', 'DT', 'H5']",1100_22_2210_QT522,0.423
"['D2', 'C2']","['HQ', 'DT', 'C7']",1100_22_2210_QT722,0.42
"['D2', 'C2']","['HQ', 'DT', 'C6']",1100_22_2210_QT622,0.423
"['D2', 'C2']","['HQ', 'DT', 'C4']",1100_22_2210_QT422,0.445
"['D2', 'C2']","['HQ', 'DT', 'HT']",1100_22_2210_QTT22,0.44
"['D2', 'C2']","['HQ', 'DT', 'CQ']",1100_22_2210_QQT22,0.456
"['D2', 'C2']","['HQ', 'DT', 'DA']",1100_22_3110_AQT22,0.414
"['D2', 'C2']","['HQ', 'DT', 'D4']",1100_22_3110_QT422,0.465
"['D2', 'C2']","['HQ', 'DT', 'SQ']",1100_22_2111_QQT22,0.448
"['D2', 'C2']","['HQ', 'DT', 'ST']",1100_22_2111_QTT22,0.469
"['D2', 'C2']","['HQ', 'DT', 'D6']",1100_22_3110_QT622,0.429
"['D2', 'C2']","['HQ', 'DT', 'D7']",1100_22_3110_QT722,0.441
"['D2', 'C2']","['HQ', 'DT', 'SA']",1100_22_2111_AQT22,0.426
"['D2', 'C2']","['HQ', 'DT', 'D5']",1100_22_3110_QT522,0.455
"['D2', 'C2']","['HQ', 'HA', 'DQ']",1100_22_2210_AQQ22,0.462
"['D2', 'C2']","['HQ', 'HA', 'H5']",1100_22_3110_AQ522,0.347
"['D2', 'C2']","['HQ', 'HA', 'C7']",1100_22_2210_AQ722,0.431
"['D2', 'C2']","['HQ', 'HA', 'C6']",1100_22_2210_AQ622,0.451
"['D2', 'C2']","['HQ', 'HA', 'C5']",1100_22_2210_AQ522,0.459
"['D2', 'C2']","['HQ', 'HA', 'C4']",1100_22_2210_AQ422,0.429
"['D2', 'C2']","['HQ', 'HA', 'CA']",1100_22_2210_AAQ22,0.438
"['D2', 'C2']","['HQ', 'HA', 'SQ']",1100_22_2111_AQQ22,0.473
"['D2', 'C2']","['HQ', 'HA', 'H6']",1100_22_3110_AQ622,0.35
"['D2', 'C2']","['HQ', 'HA', 'H7']",1100_22_3110_AQ722,0.367
"['D2', 'C2']","['HQ', 'HA', 'H4']",1100_22_3110_AQ422,0.364
"['D2', 'C2']","['HQ', 'HA', 'SA']",1100_22_2111_AAQ22,0.419
"['D2', 'C2']","['HQ', 'DQ', 'H5']",1100_22_2210_QQ522,0.436
"['D2', 'C2']","['HQ', 'DQ', 'C7']",1100_22_2210_QQ722,0.477
"['D2', 'C2']","['HQ', 'DQ', 'C6']",1100_22_2210_QQ622,0.467
"['D2', 'C2']","['HQ', 'DQ', 'C4']",1100_22_2210_QQ422,0.445
"['D2', 'C2']","['HQ', 'DQ', 'CQ']",1100_22_2210_QQQ22,0.583
"['D2', 'C2']","['HQ', 'DQ', 'DA']",1100_22_3110_AQQ22,0.47
"['D2', 'C2']","['HQ', 'DQ', 'D4']",1100_22_3110_QQ422,0.455
"['D2', 'C2']","['HQ', 'DQ', 'SQ']",1100_22_2111_QQQ22,0.581
"['D2', 'C2']","['HQ', 'DQ', 'D8']",1100_22_3110_QQ822,0.462
"['D2', 'C2']","['HQ', 'DQ', 'D9']",1100_22_3110_QQ922,0.453
"['D2', 'C2']","['HQ', 'DQ', 'D6']",1100_22_3110_QQ622,0.431
"['D2', 'C2']","['HQ', 'DQ', 'D7']",1100_22_3110_QQ722,0.465
"['D2', 'C2']","['HQ', 'DQ', 'D5']",1100_22_3110_QQ522,0.461
"['D2', 'C2']","['HQ', 'DQ', 'D3']",1100_22_3110_QQ322,0.463
"['D2', 'C2']","['HQ', 'H5', 'C7']",1100_22_2210_Q7522,0.421
"['D2', 'C2']","['HQ', 'H5', 'C6']",1100_22_2210_Q6522,0.472
"['D2', 'C2']","['HQ', 'H5', 'C5']",1100_22_2210_Q5522,0.431
"['D2', 'C2']","['HQ', 'H5', 'C4']",1100_22_2210_Q5422,0.429
"['D2', 'C2']","['HQ', 'H5', 'H6']",1100_22_3110_Q6522,0.337
"['D2', 'C2']","['HQ', 'H5', 'H7']",1100_22_3110_Q7522,0.345
"['D2', 'C2']","['HQ', 'H5', 'H4']",1100_22_3110_Q5422,0.342
"['D2', 'C2']","['HQ', 'C7', 'C6']",1100_22_3110_Q7622,0.435
"['D2', 'C2']","['HQ', 'C7', 'C4']",1100_22_3110_Q7422,0.468
"['D2', 'C2']","['HQ', 'C7', 'D4']",1100_22_2210_Q7422,0.419
"['D2', 'C2']","['HQ', 'C7', 'H6']",1100_22_2210_Q7622,0.408
"['D2', 'C2']","['HQ', 'C7', 'H7']",1100_22_2210_Q7722,0.472
"['D2', 'C2']","['HQ', 'C6', 'C4']",1100_22_3110_Q6422,0.433
"['D2', 'C2']","['HQ', 'C6', 'D4']",1100_22_2210_Q6422,0.444
"['D2', 'C2']","['HQ', 'C6', 'H6']",1100_22_2210_Q6622,0.435
"['D2', 'C2']","['HQ', 'C4', 'D4']",1100_22_2210_Q4422,0.474
"['D2', 'C2']","['S7', 'S6', 'S5']",1100_22_3110_76522,0.274
"['D2', 'C2']","['S7', 'S6', 'S4']",1100_22_3110_76422,0.29
"['D2', 'C2']","['S7', 'S6', 'DT']",1100_22_2210_T7622,0.387
"['D2', 'C2']","['S7', 'S6', 'HA']",1100_22_2111_A7622,0.397
"['D2', 'C2']","['S7', 'S6', 'H5']",1100_22_2111_76522,0.341
"['D2', 'C2']","['S7', 'S6', 'C7']",1100_22_2210_77622,0.395
"['D2', 'C2']","['S7', 'S6', 'C6']",1100_22_2210_76622,0.412
"['D2', 'C2']","['S7', 'S6', 'C5']",1100_22_2210_76522,0.332
"['D2', 'C2']","['S7', 'S6', 'C4']",1100_22_2210_76422,0.349
"['D2', 'C2']","['S7', 'S6', 'CA']",1100_22_2210_A7622,0.408
"['D2', 'C2']","['S7', 'S6', 'HT']",1100_22_2111_T7622,0.391
"['D2', 'C2']","['S7', 'S6', 'H6']",1100_22_2111_76622,0.393
"['D2', 'C2']","['S7', 'S6', 'H7']",1100_22_2111_77622,0.428
"['D2', 'C2']","['S7', 'S6', 'H4']",1100_22_2111_76422,0.383
"['D2', 'C2']","['S7', 'S6', 'ST']",1100_22_3110_T7622,0.295
"['D2', 'C2']","['S7', 'S6', 'SA']",1100_22_3110_A7622,0.328
"['D2', 'C2']","['S7', 'S5', 'S4']",1100_22_3110_75422,0.319
"['D2', 'C2']","['S7', 'S5', 'DT']",1100_22_2210_T7522,0.42
"['D2', 'C2']","['S7', 'S5', 'HA']",1100_22_2111_A7522,0.452
"['D2', 'C2']","['S7', 'S5', 'H5']",1100_22_2111_75522,0.44
"['D2', 'C2']","['S7', 'S5', 'C7']",1100_22_2210_77522,0.422
"['D2', 'C2']","['S7', 'S5', 'C5']",1100_22_2210_75522,0.433
"['D2', 'C2']","['S7', 'S5', 'C4']",1100_22_2210_75422,0.395
"['D2', 'C2']","['S7', 'S5', 'CA']",1100_22_2210_A7522,0.418
"['D2', 'C2']","['S7', 'S5', 'HT']",1100_22_2111_T7522,0.393
"['D2', 'C2']","['S7', 'S5', 'H7']",1100_22_2111_77522,0.431
"['D2', 'C2']","['S7', 'S5', 'H4']",1100_22_2111_75422,0.394
"['D2', 'C2']","['S7', 'S5', 'ST']",1100_22_3110_T7522,0.334
"['D2', 'C2']","['S7', 'S5', 'SA']",1100_22_3110_A7522,0.342
"['D2', 'C2']","['S7', 'S4', 'DT']",1100_22_2210_T7422,0.412
"['D2', 'C2']","['S7', 'S4', 'HA']",1100_22_2111_A7422,0.407
"['D2', 'C2']","['S7', 'S4', 'C7']",1100_22_2210_77422,0.43
"['D2', 'C2']","['S7', 'S4', 'C4']",1100_22_2210_74422,0.43
"['D2', 'C2']","['S7', 'S4', 'CA']",1100_22_2210_A7422,0.429
"['D2', 'C2']","['S7', 'S4', 'HT']",1100_22_2111_T7422,0.406
"['D2', 'C2']","['S7', 'S4', 'H7']",1100_22_2111_77422,0.426
"['D2', 'C2']","['S7', 'S4', 'H4']",1100_22_2111_74422,0.466
"['D2', 'C2']","['S7', 'S4', 'ST']",1100_22_3110_T7422,0.362
"['D2', 'C2']","['S7', 'S4', 'SA']",1100_22_3110_A7422,0.344
"['D2', 'C2']","['S7', 'DT', 'HA']",1100_22_2111_AT722,0.419
"['D2', 'C2']","['S7', 'DT', 'C7']",1100_22_2210_T7722,0.456
"['D2', 'C2']","['S7', 'DT', 'CA']",1100_22_2210_AT722,0.434
"['D2', 'C2']","['S7', 'DT', 'HT']",1100_22_2111_TT722,0.475
"['D2', 'C2']","['S7', 'DT', 'DA']",1100_22_3110_AT722,0.446
"['D2', 'C2']","['S7', 'DT', 'CT']",1100_22_2210_TT722,0.435
"['D2', 'C2']","['S7', 'DT', 'H7']",1100_22_2111_T7722,0.446
"['D2', 'C2']","['S7', 'DT', 'D7']",1100_22_3110_T7722,0.448
"['D2', 'C2']","['S7', 'HA', 'C7']",1100_22_2111_A7722,0.452
"['D2', 'C2']","['S7', 'HA', 'CA']",1100_22_2111_AA722,0.464
"['D2', 'C2']","['S7', 'DQ', 'D7']",1100_22_3110_Q7722,0.481
"['D2', 'C2']","['S7', 'C9', 'C7']",1100_22_3110_97722,0.458
"['D2', 'C2']","['S7', 'C8', 'C7']",1100_22_3110_87722,0.454
"['D2', 'C2']","['S7', 'C3', 'C7']",1100_22_3110_77322,0.431
"['D2', 'C2']","['S7', 'C7', 'C6']",1100_22_3110_77622,0.443
"['D2', 'C2']","['S7', 'C7', 'C5']",1100_22_3110_77522,0.46
"['D2', 'C2']","['S7', 'C7', 'C4']",1100_22_3110_77422,0.445
"['D2', 'C2']","['S7', 'C7', 'CA']",1100_22_3110_A7722,0.475
"['D2', 'C2']","['S7', 'C7', 'DA']",1100_22_2210_A7722,0.423
"['D2', 'C2']","['S7', 'C7', 'H7']",1100_22_2111_77722,0.593
"['D2', 'C2']","['S7', 'C7', 'D7']",1100_22_2210_77722,0.604
"['D2', 'C2']","['S7', 'CA', 'DA']",1100_22_2210_AA722,0.467
