287,1.0,-42.9,-120,-35.0,8510
289,1.0,-41.5,-40,-35.0,8490
292,1.0,-40.7,40,-35.0,8510
294,1.0,-39.9,-40,-35.0,8490
296,1.0,-39.8,-30,-35.0,8480
298,1.0,-36.6,-40,-35.0,8460
302,1.0,-35.5,80,-35.0,8480
305,1.0,-34.3,80,-34.3,8520
307,1.0,-34.2,-30,-34.2,8510
310,1.0,-33.0,-40,-33.0,8490
312,1.0,-33.0,-30,-33.0,8480
314,1.0,-31.8,-40,-31.8,8460
319,1.0,-33.1,-160,-31.8,8380
321,1.0,-33.1,-40,-31.8,8360
324,1.0,-33.2,-40,-31.8,8340
328,1.0,-33.6,-80,-31.8,8300
334,1.0,-34.0,-200,-31.8,8200
337,1.0,-34.0,-40,-31.8,8180
340,1.0,-33.2,-40,-31.8,8160
342,1.0,-33.2,-40,-31.8,8140
347,1.0,-34.1,-120,-31.8,8080
349,1.0,-35.3,-40,-31.8,8060
351,1.0,-35.3,-30,-31.8,8050
353,1.0,-36.1,80,-31.8,8090
355,1.0,-36.0,-30,-31.8,8080
358,1.0,-36.4,-80,-31.8,8040
363,1.0,-37.7,-160,-31.8,7960
366,1.0,-37.7,-40,-31.8,7940
369,1.0,-37.8,-40,-31.8,7920
372,1.0,-39.4,-80,-31.8,7880
376,1.0,-40.3,-120,-31.8,7820
378,1.0,-37.9,40,-31.8,7840
381,1.0,-37.1,40,-31.8,7860
385,1.0,-34.3,160,-31.8,7940
387,1.0,-33.4,-30,-31.8,7930
390,1.0,-37.0,-40,-31.8,7910
393,1.0,-38.4,-40,-31.8,7890
397,1.0,-37.2,-80,-31.8,7870
400,1.0,-37.2,-40,-31.8,7850
403,1.0,-36.0,-40,-31.8,7830
405,1.0,-37.1,-30,-31.8,7820
410,1.0,-34.7,200,-31.8,7920
413,1.0,-33.1,80,-31.8,7960
415,1.0,-35.9,-40,-31.8,7940
418,1.0,-37.5,-80,-31.8,7900
422,1.0,-35.3,120,-31.8,7960
424,1.0,-35.3,-30,-31.8,7950
426,1.0,-35.3,-40,-31.8,7930
430,1.0,-35.7,-120,-31.8,7870
435,1.0,-38.9,-280,-31.8,7750
443,1.0,-43.0,-440,-31.8,7550
448,1.0,-41.4,120,-31.8,7610
450,1.0,-40.3,-30,-31.8,7600
455,1.0,-41.5,-160,-31.8,7520
457,1.0,-40.8,-30,-31.8,7510
459,1.0,-40.0,40,-31.8,7530
463,1.0,-38.6,-80,-31.8,7490
465,1.0,-38.2,-40,-31.8,7470
467,1.0,-38.2,-30,-31.8,7460
470,1.0,-38.2,-40,-31.8,7440
472,1.0,-38.1,-30,-31.8,7430
477,1.0,-40.5,-280,-31.8,7310
479,1.0,-40.0,-30,-31.8,7300
484,1.0,-42.8,-200,-31.8,7200
488,1.0,-42.8,-40,-31.8,7180
490,1.0,-42.4,-40,-31.8,7160
493,1.0,-42.9,-80,-31.8,7120
497,1.0,-44.1,-160,-31.8,7060
499,1.0,-42.8,-30,-31.8,7050
504,1.0,-46.0,-160,-31.8,6990
507,1.0,-45.2,40,-31.8,7010
511,1.0,-47.2,-160,-31.8,6950
513,1.0,-46.7,-30,-31.8,6940
517,1.0,-47.5,-120,-31.8,6880
519,1.0,-48.2,-30,-31.8,6870
521,1.0,-46.6,-40,-31.8,6850
523,1.0,-48.5,-30,-31.8,6840
525,1.0,-49.3,-40,-31.8,6820
527,1.0,-49.3,-30,-31.8,6810
532,1.0,-52.1,-200,-31.8,6730
535,1.0,-50.5,80,-31.8,6770
537,1.0,-47.7,80,-31.8,6810
542,1.0,-48.6,-120,-31.8,6750
544,1.0,-49.4,-40,-31.8,6730
547,1.0,-47.6,100,-31.8,6770
549,1.0,-46.4,40,-31.8,6790
552,1.0,-46.4,-80,-31.8,6750
554,1.0,-45.6,-40,-31.8,6730
558,1.0,-44.5,80,-31.8,6750
561,1.0,-45.1,-100,-31.8,6710
564,1.0,-45.5,-80,-31.8,6670
568,1.0,-45.7,-100,-31.8,6630
570,1.0,-45.2,-30,-31.8,6620
572,1.0,-43.6,-40,-31.8,6600
575,1.0,-42.2,100,-31.8,6640
580,1.0,-44.2,-160,-31.8,6560
582,1.0,-45.5,-30,-31.8,6550
585,1.0,-46.7,-40,-31.8,6530
594,1.0,-51.6,-520,-31.8,6270
597,1.0,-49.2,120,-31.8,6330
605,1.0,-52.0,-400,-31.8,6150
607,1.0,-51.2,40,-31.8,6170
611,1.0,-52.4,-80,-31.8,6130
613,1.0,-52.4,-40,-31.8,6110
615,1.0,-52.4,-30,-31.8,6100
617,1.0,-52.4,-40,-31.8,6080
622,1.0,-54.4,-120,-31.8,6020
626,1.0,-56.0,-80,-31.8,5980
628,1.0,-56.0,-30,-31.8,5970
631,1.0,-56.0,-40,-31.8,5950
634,1.0,-55.3,40,-31.8,5970
2,1.0,-55.3,-40,-31.8,9980
5,1.0,-52.7,100,-31.8,10020
7,1.0,-52.7,-40,-31.8,10000
12,1.0,-53.5,-120,-31.8,9940
14,1.0,-53.1,-40,-31.8,9920
18,1.0,-51.5,-40,-31.8,9900
20,1.0,-51.5,-40,-31.8,9880
23,1.0,-51.5,-40,-31.8,9860
26,1.0,-50.1,100,-31.8,9900
28,1.0,-49.2,-30,-31.8,9890
30,1.0,-49.2,-40,-31.8,9870
35,1.0,-50.9,-200,-31.8,9770
37,1.0,-52.1,-40,-31.8,9750
42,1.0,-53.4,-160,-31.8,9670
44,1.0,-53.0,-40,-31.8,9650
48,1.0,-51.8,-40,-31.8,9630
53,1.0,-53.8,-240,-31.8,9530
56,1.0,-54.2,-80,-31.8,9490
58,1.0,-52.6,80,-31.8,9530
60,1.0,-51.7,-30,-31.8,9520
62,1.0,-52.5,-40,-31.8,9500
64,1.0,-53.2,-30,-31.8,9490
71,1.0,-59.6,-480,-31.8,9250
74,1.0,-58.7,60,-31.8,9270
78,1.0,-59.1,-80,-31.8,9230
80,1.0,-59.0,-30,-31.8,9220
82,1.0,-58.6,-40,-31.8,9200
85,1.0,-58.6,-40,-31.8,9180
87,1.0,-57.4,80,-31.8,9220
91,1.0,-58.5,-140,-31.8,9160
96,1.0,-62.5,-200,-31.8,9060
101,1.0,-62.5,80,-31.8,9100
106,1.0,-64.5,-240,-31.8,9000
109,1.0,-62.9,80,-31.8,9040
111,1.0,-64.5,-40,-31.8,9020
113,1.0,-64.5,-30,-31.8,9010
115,1.0,-64.5,-40,-31.8,8990
120,1.0,-65.1,-180,-31.8,8910
122,1.0,-62.7,-40,-31.8,8890
127,1.0,-59.5,-120,-31.8,8830
131,1.0,-61.5,-80,-31.8,8790
134,1.0,-62.0,-80,-31.8,8750
136,1.0,-59.6,80,-31.8,8790
139,1.0,-58.9,40,-31.8,8810
141,1.0,-59.7,-40,-31.8,8790
146,1.0,-56.9,200,-31.8,8890
148,1.0,-56.9,-40,-31.8,8870
153,1.0,-58.8,-220,-31.8,8770
158,1.0,-60.0,-160,-31.8,8690
160,1.0,-60.0,-30,-31.8,8680
162,1.0,-57.6,-40,-31.8,8660
164,1.0,-57.6,-30,-31.8,8650
168,1.0,-56.8,-120,-31.8,8590
173,1.0,-54.8,160,-31.8,8670
175,1.0,-54.8,-40,-31.8,8650
180,1.0,-54.8,-80,-31.8,8610
182,1.0,-52.4,80,-31.8,8650
187,1.0,-52.9,-80,-31.8,8610
190,1.0,-50.9,40,-31.8,8630
192,1.0,-51.6,-30,-31.8,8620
194,1.0,-49.2,80,-31.8,8660
198,1.0,-49.7,-80,-31.8,8620
203,1.0,-47.3,120,-31.8,8680
206,1.0,-47.4,-40,-31.8,8660
211,1.0,-46.2,80,-31.8,8700
213,1.0,-46.2,-30,-31.8,8690
218,1.0,-46.6,-80,-31.8,8650
221,1.0,-46.7,-40,-31.8,8630
225,1.0,-45.9,-120,-31.8,8590
230,1.0,-45.5,120,-31.8,8650
234,1.0,-47.1,-80,-31.8,8610
238,1.0,-46.7,-80,-31.8,8570
241,1.0,-47.1,-80,-31.8,8530
246,1.0,-46.9,120,-31.8,8590
248,1.0,-47.7,-40,-31.8,8570
253,1.0,-47.3,-40,-31.8,8550
255,1.0,-47.3,-40,-31.8,8530
258,1.0,-48.5,-40,-31.8,8510
262,1.0,-47.9,-40,-31.8,8490
265,1.0,-47.5,-40,-31.8,8470
267,1.0,-46.9,-40,-31.8,8450
271,1.0,-47.4,-80,-31.8,8410
273,1.0,-47.4,-40,-31.8,8390
277,1.0,-46.8,160,-31.8,8450
279,1.0,-44.4,80,-31.8,8490
281,1.0,-44.4,-30,-31.8,8480
283,1.0,-44.4,-40,-31.8,8460
285,1.0,-39.5,-30,-31.8,8450
287,1.0,-40.3,40,-31.8,8470
290,1.0,-37.1,-80,-31.8,8430
292,1.0,-37.9,-40,-31.8,8410
296,1.0,-38.1,-100,-31.8,8370
298,1.0,-38.1,-40,-31.8,8350
300,1.0,-38.1,-30,-31.8,8340
304,1.0,-38.5,-80,-31.8,8300
307,1.0,-38.1,-80,-31.8,8260
311,1.0,-38.1,-80,-31.8,8220
313,1.0,-38.1,-30,-31.8,8210
316,1.0,-38.5,-80,-31.8,8170
318,1.0,-39.2,-30,-31.8,8160
323,1.0,-36.0,280,-31.8,8300
326,1.0,-37.4,-40,-31.8,8280
332,1.0,-40.2,-320,-31.8,8140
337,1.0,-37.0,200,-31.8,8240
340,1.0,-37.2,-60,-31.8,8220
344,1.0,-37.6,-80,-31.8,8180
349,1.0,-40.0,-280,-31.8,8040
351,1.0,-39.9,-30,-31.8,8030
353,1.0,-41.3,-40,-31.8,8010
355,1.0,-41.3,-30,-31.8,8000
357,1.0,-40.1,80,-31.8,8040
362,1.0,-36.9,120,-31.8,8100
364,1.0,-36.9,-40,-31.8,8080
366,1.0,-35.6,-30,-31.8,8070
370,1.0,-36.0,-80,-31.8,8030
374,1.0,-36.4,-80,-31.8,7990
376,1.0,-34.4,-40,-31.8,7970
384,1.0,-39.2,-560,-31.8,7690
386,1.0,-40.4,-40,-31.8,7670
391,1.0,-41.7,-160,-31.8,7590
394,1.0,-42.3,-100,-31.8,7550
397,1.0,-41.0,100,-31.8,7590
404,1.0,-42.2,-600,-31.8,7290
407,1.0,-41.8,100,-31.8,7330
412,1.0,-38.6,240,-31.8,7450
416,1.0,-39.5,-120,-31.8,7390
421,1.0,-40.3,-120,-31.8,7330
425,1.0,-40.7,-80,-31.8,7290
428,1.0,-42.3,-80,-31.8,7250
430,1.0,-41.2,-30,-31.8,7240
434,1.0,-39.6,-40,-31.8,7220
436,1.0,-40.7,-30,-31.8,7210
438,1.0,-37.5,80,-31.8,7250
441,1.0,-39.1,-80,-31.8,7210
444,1.0,-37.9,80,-31.8,7250
448,1.0,-38.4,-80,-31.8,7210
450,1.0,-37.2,80,-31.8,7250
455,1.0,-37.0,-160,-31.8,7170
458,1.0,-37.0,-40,-31.8,7150
460,1.0,-36.1,-30,-31.8,7140
463,1.0,-35.7,-40,-31.8,7120
465,1.0,-35.2,-30,-31.8,7110
469,1.0,-37.2,-120,-31.8,7070
472,1.0,-38.4,-80,-31.8,7030
475,1.0,-38.4,-40,-31.8,7010
478,1.0,-40.8,-40,-31.8,6990
481,1.0,-41.2,-80,-31.8,6950
488,1.0,-43.4,-440,-31.8,6730
490,1.0,-42.2,-40,-31.8,6710
492,1.0,-42.2,-30,-31.8,6700
497,1.0,-40.2,160,-31.8,6780
500,1.0,-40.7,-80,-31.8,6740
505,1.0,-40.7,-120,-31.8,6680
509,1.0,-43.1,-80,-31.8,6640
513,1.0,-43.9,-120,-31.8,6600
516,1.0,-43.9,-80,-31.8,6560
518,1.0,-45.1,-40,-31.8,6540
521,1.0,-45.1,-80,-31.8,6500
525,1.0,-46.3,-80,-31.8,6460
530,1.0,-44.0,200,-31.8,6560
536,1.0,-47.2,-240,-31.8,6440
538,1.0,-46.7,-30,-31.8,6430
542,1.0,-49.1,-120,-31.8,6370
545,1.0,-49.5,-80,-31.8,6330
549,1.0,-51.5,-120,-31.8,6290
551,1.0,-51.5,-30,-31.8,6280
553,1.0,-51.1,-40,-31.8,6260
555,1.0,-51.0,-30,-31.8,6250
557,1.0,-50.2,-40,-31.8,6230
560,1.0,-52.2,-80,-31.8,6190
562,1.0,-51.8,-40,-31.8,6170
565,1.0,-51.4,-40,-31.8,6150
568,1.0,-51.4,-80,-31.8,6110
571,1.0,-53.0,-40,-31.8,6090
576,1.0,-54.2,-160,-31.8,6010
581,1.0,-52.6,120,-31.8,6070
583,1.0,-52.6,-40,-31.8,6050
585,1.0,-52.5,-30,-31.8,6040
588,1.0,-53.1,-100,-31.8,6000
591,1.0,-51.9,80,-31.8,6040
593,1.0,-51.9,-40,-31.8,6020
595,1.0,-51.4,-30,-31.8,6010
597,1.0,-51.4,-40,-31.8,5990
599,1.0,-53.3,-30,-31.8,5980
601,1.0,-53.3,80,-31.8,6020
604,1.0,-53.8,-80,-31.8,5980
607,1.0,-54.2,-80,-31.8,5940
610,1.0,-53.5,40,-31.8,5960
615,1.0,-52.7,120,-31.8,6020
618,1.0,-52.3,-40,-31.8,6000
620,1.0,-52.3,-40,-31.8,5980
624,1.0,-51.7,-40,-31.8,5960
629,1.0,-53.3,-200,-31.8,5860
631,1.0,-53.3,-30,-31.8,5850
635,1.0,-53.3,-80,-31.8,5810
637,1.0,-52.8,-30,-31.8,5800
640,1.0,-52.8,-80,-31.8,5760
643,1.0,-51.9,60,-31.8,5780
645,1.0,-51.5,-40,-31.8,5760
650,1.0,-51.6,-40,-31.8,5740
4,1.0,-55.6,-120,-31.8,9960
7,1.0,-56.0,-80,-31.8,9920
12,1.0,-54.8,-200,-31.8,9840
17,1.0,-58.4,-160,-31.8,9760
19,1.0,-58.2,-40,-31.8,9740
21,1.0,-57.7,-30,-31.8,9730
24,1.0,-55.3,-40,-31.8,9710
26,1.0,-55.3,-30,-31.8,9700
29,1.0,-54.1,80,-31.8,9740
32,1.0,-53.2,60,-31.8,9760
37,1.0,-56.8,-280,-31.8,9620
40,1.0,-58.4,-40,-31.8,9600
42,1.0,-57.6,40,-31.8,9620
47,1.0,-56.1,120,-31.8,9680
49,1.0,-55.7,-40,-31.8,9660
52,1.0,-55.3,-40,-31.8,9640
54,1.0,-55.3,-40,-31.8,9620
59,1.0,-51.3,-160,-31.8,9540
61,1.0,-50.1,80,-31.8,9580
63,1.0,-48.8,-30,-31.8,9570
67,1.0,-49.8,-200,-31.8,9490
72,1.0,-52.0,-120,-31.8,9430
76,1.0,-44.4,160,-31.8,9510
78,1.0,-45.7,-30,-31.8,9500
82,1.0,-48.9,-80,-31.8,9460
88,1.0,-50.9,-320,-31.8,9320
90,1.0,-50.1,-40,-31.8,9300
