holeCards,commCards,Key,Value
"['D2', 'D5']","['S2', 'HK', 'C4']",2000_52_2111_K5422,0.547
"['D2', 'D5']","['S2', 'HK', 'CK']",2000_52_2111_KK522,0.598
"['D2', 'D5']","['S2', 'HK', 'CA']",2000_52_2111_AK522,0.536
"['D2', 'D5']","['S2', 'HK', 'HT']",2000_52_2210_KT522,0.51
"['D2', 'D5']","['S2', 'HK', 'CT']",2000_52_2111_KT522,0.553
"['D2', 'D5']","['S2', 'HK', 'H2']",2000_52_2210_K5222,0.91
"['D2', 'D5']","['S2', 'HK', 'SK']",2000_52_2210_KK522,0.566
"['D2', 'D5']","['S2', 'DT', 'HA']",2000_52_3110_AT522,0.592
"['D2', 'D5']","['S2', 'DT', 'DQ']",2000_52_4100_QT522,0.702
"['D2', 'D5']","['S2', 'DT', 'H5']",2000_52_3110_T5522,0.863
"['D2', 'D5']","['S2', 'DT', 'C2']",2000_52_3110_T5222,0.933
"['D2', 'D5']","['S2', 'DT', 'C7']",2000_52_3110_T7522,0.58
"['D2', 'D5']","['S2', 'DT', 'C6']",2000_52_3110_T6522,0.578
"['D2', 'D5']","['S2', 'DT', 'C4']",2000_52_3110_T5422,0.58
"['D2', 'D5']","['S2', 'DT', 'HT']",2000_52_3110_TT522,0.579
"['D2', 'D5']","['S2', 'DT', 'DA']",2000_52_4100_AT522,0.741
"['D2', 'D5']","['S2', 'DT', 'D4']",2000_52_4100_T5422,0.716
"['D2', 'D5']","['S2', 'DT', 'SQ']",2000_52_3200_QT522,0.528
"['D2', 'D5']","['S2', 'DT', 'ST']",2000_52_3200_TT522,0.575
"['D2', 'D5']","['S2', 'DT', 'D8']",2000_52_4100_T8522,0.686
"['D2', 'D5']","['S2', 'DT', 'D9']",2000_52_4100_T9522,0.674
"['D2', 'D5']","['S2', 'DT', 'D6']",2000_52_4100_T6522,0.69
"['D2', 'D5']","['S2', 'DT', 'D7']",2000_52_4100_T7522,0.686
"['D2', 'D5']","['S2', 'DT', 'SA']",2000_52_3200_AT522,0.548
"['D2', 'D5']","['S2', 'DT', 'D3']",2000_52_4100_T5322,0.708
"['D2', 'D5']","['S2', 'HA', 'C2']",2000_52_2111_A5222,0.933
"['D2', 'D5']","['S2', 'HA', 'C7']",2000_52_2111_A7522,0.549
"['D2', 'D5']","['S2', 'HA', 'C6']",2000_52_2111_A6522,0.558
"['D2', 'D5']","['S2', 'HA', 'C5']",2000_52_2111_A5522,0.874
"['D2', 'D5']","['S2', 'HA', 'C4']",2000_52_2111_A5422,0.577
"['D2', 'D5']","['S2', 'HA', 'CA']",2000_52_2111_AA522,0.583
"['D2', 'D5']","['S2', 'HA', 'HT']",2000_52_2210_AT522,0.535
"['D2', 'D5']","['S2', 'HA', 'DA']",2000_52_3110_AA522,0.639
"['D2', 'D5']","['S2', 'HA', 'D4']",2000_52_3110_A5422,0.58
"['D2', 'D5']","['S2', 'HA', 'CT']",2000_52_2111_AT522,0.544
"['D2', 'D5']","['S2', 'HA', 'H2']",2000_52_2210_A5222,0.92
"['D2', 'D5']","['S2', 'HA', 'D6']",2000_52_3110_A6522,0.606
"['D2', 'D5']","['S2', 'HA', 'D7']",2000_52_3110_A7522,0.576
"['D2', 'D5']","['S2', 'HA', 'SA']",2000_52_2210_AA522,0.54
"['D2', 'D5']","['S2', 'DQ', 'H5']",2000_52_3110_Q5522,0.863
"['D2', 'D5']","['S2', 'DQ', 'C2']",2000_52_3110_Q5222,0.928
"['D2', 'D5']","['S2', 'DQ', 'DA']",2000_52_4100_AQ522,0.698
"['D2', 'D5']","['S2', 'DQ', 'D4']",2000_52_4100_Q5422,0.716
"['D2', 'D5']","['S2', 'DQ', 'SQ']",2000_52_3200_QQ522,0.58
"['D2', 'D5']","['S2', 'DQ', 'D8']",2000_52_4100_Q8522,0.696
"['D2', 'D5']","['S2', 'DQ', 'D9']",2000_52_4100_Q9522,0.693
"['D2', 'D5']","['S2', 'DQ', 'D6']",2000_52_4100_Q6522,0.71
"['D2', 'D5']","['S2', 'DQ', 'D7']",2000_52_4100_Q7522,0.701
"['D2', 'D5']","['S2', 'DQ', 'SA']",2000_52_3200_AQ522,0.55
"['D2', 'D5']","['S2', 'DQ', 'D3']",2000_52_4100_Q5322,0.687
"['D2', 'D5']","['S2', 'H5', 'C2']",2000_52_2111_55222,0.975
"['D2', 'D5']","['S2', 'H5', 'C7']",2000_52_2111_75522,0.843
"['D2', 'D5']","['S2', 'H5', 'C6']",2000_52_2111_65522,0.777
"['D2', 'D5']","['S2', 'H5', 'C5']",2000_52_2111_55522,0.979
"['D2', 'D5']","['S2', 'H5', 'C4']",2000_52_2111_55422,0.821
"['D2', 'D5']","['S2', 'H5', 'DA']",2000_52_3110_A5522,0.895
"['D2', 'D5']","['S2', 'H5', 'D4']",2000_52_3110_55422,0.832
"['D2', 'D5']","['S2', 'H5', 'CT']",2000_52_2111_T5522,0.86
"['D2', 'D5']","['S2', 'H5', 'D8']",2000_52_3110_85522,0.858
"['D2', 'D5']","['S2', 'H5', 'D9']",2000_52_3110_95522,0.876
"['D2', 'D5']","['S2', 'H5', 'D6']",2000_52_3110_65522,0.807
"['D2', 'D5']","['S2', 'H5', 'D7']",2000_52_3110_75522,0.856
"['D2', 'D5']","['S2', 'H5', 'D3']",2000_52_3110_55322,0.83
"['D2', 'D5']","['S2', 'C2', 'HT']",2000_52_2111_T5222,0.934
"['D2', 'D5']","['S2', 'C2', 'DA']",2000_52_3110_A5222,0.95
"['D2', 'D5']","['S2', 'C2', 'D4']",2000_52_3110_54222,0.939
"['D2', 'D5']","['S2', 'C2', 'CT']",2000_52_2210_T5222,0.912
"['D2', 'D5']","['S2', 'C2', 'H2']",2000_52_2111_52222,1.0
"['D2', 'D5']","['S2', 'C2', 'H6']",2000_52_2111_65222,0.945
"['D2', 'D5']","['S2', 'C2', 'H7']",2000_52_2111_75222,0.928
"['D2', 'D5']","['S2', 'C2', 'H4']",2000_52_2111_54222,0.93
"['D2', 'D5']","['S2', 'C2', 'D8']",2000_52_3110_85222,0.954
"['D2', 'D5']","['S2', 'C2', 'D9']",2000_52_3110_95222,0.925
"['D2', 'D5']","['S2', 'C2', 'D6']",2000_52_3110_65222,0.934
"['D2', 'D5']","['S2', 'C2', 'D7']",2000_52_3110_75222,0.931
"['D2', 'D5']","['S2', 'C2', 'D3']",2000_52_3110_53222,0.93
"['D2', 'D5']","['S2', 'C7', 'HT']",2000_52_2111_T7522,0.549
"['D2', 'D5']","['S2', 'C7', 'D4']",2000_52_3110_75422,0.579
"['D2', 'D5']","['S2', 'C7', 'H6']",2000_52_2111_76522,0.548
"['D2', 'D5']","['S2', 'C7', 'H7']",2000_52_2111_77522,0.566
"['D2', 'D5']","['S2', 'C7', 'H4']",2000_52_2111_75422,0.543
"['D2', 'D5']","['S2', 'C7', 'D6']",2000_52_3110_76522,0.583
"['D2', 'D5']","['S2', 'C7', 'D7']",2000_52_3110_77522,0.588
"['D2', 'D5']","['S2', 'C6', 'HT']",2000_52_2111_T6522,0.56
"['D2', 'D5']","['S2', 'C6', 'D4']",2000_52_3110_65422,0.583
"['D2', 'D5']","['S2', 'C6', 'H6']",2000_52_2111_66522,0.576
"['D2', 'D5']","['S2', 'C6', 'H4']",2000_52_2111_65422,0.605
"['D2', 'D5']","['S2', 'C6', 'D6']",2000_52_3110_66522,0.61
"['D2', 'D5']","['S2', 'C4', 'HT']",2000_52_2111_T5422,0.532
"['D2', 'D5']","['S2', 'C4', 'D4']",2000_52_3110_54422,0.624
"['D2', 'D5']","['S2', 'C4', 'H4']",2000_52_2111_54422,0.571
"['D2', 'D5']","['S2', 'HT', 'CT']",2000_52_2111_TT522,0.575
"['D2', 'D5']","['S2', 'HT', 'ST']",2000_52_2210_TT522,0.557
"['D2', 'D5']","['S2', 'DA', 'D4']",2000_52_4100_A5422,0.72
"['D2', 'D5']","['S2', 'DA', 'D8']",2000_52_4100_A8522,0.681
"['D2', 'D5']","['S2', 'DA', 'D9']",2000_52_4100_A9522,0.689
"['D2', 'D5']","['S2', 'DA', 'D6']",2000_52_4100_A6522,0.72
"['D2', 'D5']","['S2', 'DA', 'D7']",2000_52_4100_A7522,0.719
"['D2', 'D5']","['S2', 'DA', 'SA']",2000_52_3200_AA522,0.58
"['D2', 'D5']","['S2', 'DA', 'D3']",2000_52_4100_A5322,0.699
"['D2', 'D5']","['S2', 'D4', 'D8']",2000_52_4100_85422,0.712
"['D2', 'D5']","['S2', 'D4', 'D9']",2000_52_4100_95422,0.686
"['D2', 'D5']","['S2', 'D4', 'D6']",2000_52_4100_65422,0.705
"['D2', 'D5']","['S2', 'D4', 'D7']",2000_52_4100_75422,0.706
"['D2', 'D5']","['S2', 'D4', 'D3']",2000_52_4100_54322,0.734
"['D2', 'D5']","['S2', 'D8', 'D9']",2000_52_4100_98522,0.675
"['D2', 'D5']","['S2', 'D8', 'D6']",2000_52_4100_86522,0.691
"['D2', 'D5']","['S2', 'D8', 'D7']",2000_52_4100_87522,0.702
"['D2', 'D5']","['S2', 'D8', 'D3']",2000_52_4100_85322,0.715
"['D2', 'D5']","['S2', 'D9', 'D6']",2000_52_4100_96522,0.695
"['D2', 'D5']","['S2', 'D9', 'D7']",2000_52_4100_97522,0.683
"['D2', 'D5']","['S2', 'D9', 'D3']",2000_52_4100_95322,0.704
"['D2', 'D5']","['S2', 'D6', 'D7']",2000_52_4100_76522,0.693
"['D2', 'D5']","['S2', 'D6', 'D3']",2000_52_4100_65322,0.699
"['D2', 'D5']","['S2', 'D7', 'D3']",2000_52_4100_75322,0.709
"['D2', 'D5']","['HQ', 'S7', 'S6']",2000_52_2210_Q7652,0.153
"['D2', 'D5']","['HQ', 'S7', 'S5']",2000_52_2210_Q7552,0.552
"['D2', 'D5']","['HQ', 'S7', 'S4']",2000_52_2210_Q7542,0.153
"['D2', 'D5']","['HQ', 'S7', 'HJ']",2000_52_2210_QJ752,0.147
"['D2', 'D5']","['HQ', 'S7', 'HK']",2000_52_2210_KQ752,0.147
"['D2', 'D5']","['HQ', 'S7', 'DT']",2000_52_3110_QT752,0.199
"['D2', 'D5']","['HQ', 'S7', 'HA']",2000_52_2210_AQ752,0.142
"['D2', 'D5']","['HQ', 'S7', 'DQ']",2000_52_3110_QQ752,0.193
"['D2', 'D5']","['HQ', 'S7', 'C7']",2000_52_2111_Q7752,0.172
"['D2', 'D5']","['HQ', 'S7', 'C6']",2000_52_2111_Q7652,0.143
"['D2', 'D5']","['HQ', 'S7', 'C5']",2000_52_2111_Q7552,0.57
"['D2', 'D5']","['HQ', 'S7', 'C4']",2000_52_2111_Q7542,0.157
"['D2', 'D5']","['HQ', 'S7', 'CK']",2000_52_2111_KQ752,0.167
"['D2', 'D5']","['HQ', 'S7', 'CJ']",2000_52_2111_QJ752,0.148
"['D2', 'D5']","['HQ', 'S7', 'CA']",2000_52_2111_AQ752,0.15
"['D2', 'D5']","['HQ', 'S7', 'HT']",2000_52_2210_QT752,0.131
"['D2', 'D5']","['HQ', 'S7', 'CQ']",2000_52_2111_QQ752,0.161
"['D2', 'D5']","['HQ', 'S7', 'DA']",2000_52_3110_AQ752,0.201
"['D2', 'D5']","['HQ', 'S7', 'D4']",2000_52_3110_Q7542,0.195
"['D2', 'D5']","['HQ', 'S7', 'CT']",2000_52_2111_QT752,0.147
"['D2', 'D5']","['HQ', 'S7', 'SQ']",2000_52_2210_QQ752,0.144
"['D2', 'D5']","['HQ', 'S7', 'H7']",2000_52_2210_Q7752,0.159
"['D2', 'D5']","['HQ', 'S7', 'D6']",2000_52_3110_Q7652,0.218
"['D2', 'D5']","['HQ', 'S7', 'D7']",2000_52_3110_Q7752,0.199
"['D2', 'D5']","['HQ', 'S6', 'S5']",2000_52_2210_Q6552,0.534
"['D2', 'D5']","['HQ', 'S6', 'S4']",2000_52_2210_Q6542,0.267
"['D2', 'D5']","['HQ', 'S6', 'HJ']",2000_52_2210_QJ652,0.154
"['D2', 'D5']","['HQ', 'S6', 'HK']",2000_52_2210_KQ652,0.15
"['D2', 'D5']","['HQ', 'S6', 'DT']",2000_52_3110_QT652,0.193
"['D2', 'D5']","['HQ', 'S6', 'HA']",2000_52_2210_AQ652,0.151
"['D2', 'D5']","['HQ', 'S6', 'DQ']",2000_52_3110_QQ652,0.21
"['D2', 'D5']","['HQ', 'S6', 'C6']",2000_52_2111_Q6652,0.191
"['D2', 'D5']","['HQ', 'S6', 'C5']",2000_52_2111_Q6552,0.556
"['D2', 'D5']","['HQ', 'S6', 'C4']",2000_52_2111_Q6542,0.283
"['D2', 'D5']","['HQ', 'S6', 'CK']",2000_52_2111_KQ652,0.182
"['D2', 'D5']","['HQ', 'S6', 'CJ']",2000_52_2111_QJ652,0.148
"['D2', 'D5']","['HQ', 'S6', 'CA']",2000_52_2111_AQ652,0.178
"['D2', 'D5']","['HQ', 'S6', 'HT']",2000_52_2210_QT652,0.161
"['D2', 'D5']","['HQ', 'S6', 'CQ']",2000_52_2111_QQ652,0.168
"['D2', 'D5']","['HQ', 'S6', 'DA']",2000_52_3110_AQ652,0.178
"['D2', 'D5']","['HQ', 'S6', 'D4']",2000_52_3110_Q6542,0.303
"['D2', 'D5']","['HQ', 'S6', 'CT']",2000_52_2111_QT652,0.165
"['D2', 'D5']","['HQ', 'S6', 'SQ']",2000_52_2210_QQ652,0.142
"['D2', 'D5']","['HQ', 'S6', 'H6']",2000_52_2210_Q6652,0.154
"['D2', 'D5']","['HQ', 'S6', 'D6']",2000_52_3110_Q6652,0.202
"['D2', 'D5']","['HQ', 'S5', 'S4']",2000_52_2210_Q5542,0.591
"['D2', 'D5']","['HQ', 'S5', 'HJ']",2000_52_2210_QJ552,0.536
"['D2', 'D5']","['HQ', 'S5', 'HK']",2000_52_2210_KQ552,0.542
"['D2', 'D5']","['HQ', 'S5', 'DT']",2000_52_3110_QT552,0.587
"['D2', 'D5']","['HQ', 'S5', 'HA']",2000_52_2210_AQ552,0.545
"['D2', 'D5']","['HQ', 'S5', 'DQ']",2000_52_3110_QQ552,0.619
"['D2', 'D5']","['HQ', 'S5', 'H5']",2000_52_2210_Q5552,0.928
"['D2', 'D5']","['HQ', 'S5', 'C5']",2000_52_2111_Q5552,0.933
"['D2', 'D5']","['HQ', 'S5', 'C4']",2000_52_2111_Q5542,0.618
"['D2', 'D5']","['HQ', 'S5', 'CK']",2000_52_2111_KQ552,0.566
"['D2', 'D5']","['HQ', 'S5', 'CJ']",2000_52_2111_QJ552,0.541
"['D2', 'D5']","['HQ', 'S5', 'CA']",2000_52_2111_AQ552,0.554
"['D2', 'D5']","['HQ', 'S5', 'HT']",2000_52_2210_QT552,0.535
"['D2', 'D5']","['HQ', 'S5', 'CQ']",2000_52_2111_QQ552,0.608
"['D2', 'D5']","['HQ', 'S5', 'DA']",2000_52_3110_AQ552,0.621
"['D2', 'D5']","['HQ', 'S5', 'D4']",2000_52_3110_Q5542,0.621
"['D2', 'D5']","['HQ', 'S5', 'CT']",2000_52_2111_QT552,0.563
"['D2', 'D5']","['HQ', 'S5', 'SQ']",2000_52_2210_QQ552,0.603
"['D2', 'D5']","['HQ', 'S5', 'D6']",2000_52_3110_Q6552,0.553
"['D2', 'D5']","['HQ', 'S5', 'D7']",2000_52_3110_Q7552,0.582
"['D2', 'D5']","['HQ', 'S4', 'HJ']",2000_52_2210_QJ542,0.14
"['D2', 'D5']","['HQ', 'S4', 'HK']",2000_52_2210_KQ542,0.161
"['D2', 'D5']","['HQ', 'S4', 'DT']",2000_52_3110_QT542,0.19
"['D2', 'D5']","['HQ', 'S4', 'HA']",2000_52_2210_AQ542,0.132
"['D2', 'D5']","['HQ', 'S4', 'DQ']",2000_52_3110_QQ542,0.211
"['D2', 'D5']","['HQ', 'S4', 'C4']",2000_52_2111_Q5442,0.158
"['D2', 'D5']","['HQ', 'S4', 'CK']",2000_52_2111_KQ542,0.159
"['D2', 'D5']","['HQ', 'S4', 'CJ']",2000_52_2111_QJ542,0.134
"['D2', 'D5']","['HQ', 'S4', 'CA']",2000_52_2111_AQ542,0.161
"['D2', 'D5']","['HQ', 'S4', 'HT']",2000_52_2210_QT542,0.159
"['D2', 'D5']","['HQ', 'S4', 'CQ']",2000_52_2111_QQ542,0.184
"['D2', 'D5']","['HQ', 'S4', 'DA']",2000_52_3110_AQ542,0.201
"['D2', 'D5']","['HQ', 'S4', 'D4']",2000_52_3110_Q5442,0.203
"['D2', 'D5']","['HQ', 'S4', 'CT']",2000_52_2111_QT542,0.149
"['D2', 'D5']","['HQ', 'S4', 'SQ']",2000_52_2210_QQ542,0.167
"['D2', 'D5']","['HQ', 'S4', 'H4']",2000_52_2210_Q5442,0.161
"['D2', 'D5']","['HQ', 'HJ', 'DQ']",2000_52_3200_QQJ52,0.18
"['D2', 'D5']","['HQ', 'HJ', 'CK']",2000_52_2210_KQJ52,0.128
"['D2', 'D5']","['HQ', 'HJ', 'CJ']",2000_52_2210_QJJ52,0.165
"['D2', 'D5']","['HQ', 'HJ', 'CA']",2000_52_2210_AQJ52,0.141
"['D2', 'D5']","['HQ', 'HJ', 'CQ']",2000_52_2210_QQJ52,0.147
"['D2', 'D5']","['HQ', 'HJ', 'CT']",2000_52_2210_QJT52,0.124
"['D2', 'D5']","['HQ', 'HK', 'DQ']",2000_52_3200_KQQ52,0.191
"['D2', 'D5']","['HQ', 'HK', 'CK']",2000_52_2210_KKQ52,0.176
"['D2', 'D5']","['HQ', 'HK', 'CA']",2000_52_2210_AKQ52,0.125
"['D2', 'D5']","['HQ', 'HK', 'CQ']",2000_52_2210_KQQ52,0.165
"['D2', 'D5']","['HQ', 'HK', 'CT']",2000_52_2210_KQT52,0.141
"['D2', 'D5']","['HQ', 'DT', 'HA']",2000_52_3200_AQT52,0.185
"['D2', 'D5']","['HQ', 'DT', 'DQ']",2000_52_4100_QQT52,0.419
"['D2', 'D5']","['HQ', 'DT', 'H5']",2000_52_3200_QT552,0.559
"['D2', 'D5']","['HQ', 'DT', 'CA']",2000_52_3110_AQT52,0.187
"['D2', 'D5']","['HQ', 'DT', 'HT']",2000_52_3200_QTT52,0.168
"['D2', 'D5']","['HQ', 'DT', 'CQ']",2000_52_3110_QQT52,0.176
"['D2', 'D5']","['HQ', 'DT', 'DA']",2000_52_4100_AQT52,0.45
"['D2', 'D5']","['HQ', 'DT', 'D4']",2000_52_4100_QT542,0.485
"['D2', 'D5']","['HQ', 'DT', 'CT']",2000_52_3110_QTT52,0.202
"['D2', 'D5']","['HQ', 'DT', 'H6']",2000_52_3200_QT652,0.2
"['D2', 'D5']","['HQ', 'DT', 'H7']",2000_52_3200_QT752,0.167
"['D2', 'D5']","['HQ', 'DT', 'H4']",2000_52_3200_QT542,0.194
"['D2', 'D5']","['HQ', 'DT', 'D6']",2000_52_4100_QT652,0.443
"['D2', 'D5']","['HQ', 'DT', 'D7']",2000_52_4100_QT752,0.445
"['D2', 'D5']","['HQ', 'HA', 'DQ']",2000_52_3200_AQQ52,0.19
"['D2', 'D5']","['HQ', 'HA', 'H5']",2000_52_3200_AQ552,0.475
"['D2', 'D5']","['HQ', 'HA', 'CA']",2000_52_2210_AAQ52,0.162
"['D2', 'D5']","['HQ', 'HA', 'CQ']",2000_52_2210_AQQ52,0.159
"['D2', 'D5']","['HQ', 'HA', 'DA']",2000_52_3200_AAQ52,0.185
"['D2', 'D5']","['HQ', 'HA', 'D4']",2000_52_3200_AQ542,0.193
"['D2', 'D5']","['HQ', 'HA', 'CT']",2000_52_2210_AQT52,0.141
"['D2', 'D5']","['HQ', 'HA', 'H6']",2000_52_3200_AQ652,0.122
"['D2', 'D5']","['HQ', 'HA', 'H7']",2000_52_3200_AQ752,0.106
"['D2', 'D5']","['HQ', 'DQ', 'H5']",2000_52_3200_QQ552,0.607
"['D2', 'D5']","['HQ', 'DQ', 'CA']",2000_52_3110_AQQ52,0.216
"['D2', 'D5']","['HQ', 'DQ', 'HT']",2000_52_3200_QQT52,0.205
"['D2', 'D5']","['HQ', 'DQ', 'CQ']",2000_52_3110_QQQ52,0.218
"['D2', 'D5']","['HQ', 'DQ', 'DA']",2000_52_4100_AQQ52,0.431
"['D2', 'D5']","['HQ', 'DQ', 'D4']",2000_52_4100_QQ542,0.463
"['D2', 'D5']","['HQ', 'DQ', 'H6']",2000_52_3200_QQ652,0.187
"['D2', 'D5']","['HQ', 'DQ', 'H7']",2000_52_3200_QQ752,0.204
"['D2', 'D5']","['HQ', 'DQ', 'H4']",2000_52_3200_QQ542,0.197
"['D2', 'D5']","['HQ', 'DQ', 'D8']",2000_52_4100_QQ852,0.436
"['D2', 'D5']","['HQ', 'DQ', 'D9']",2000_52_4100_QQ952,0.438
"['D2', 'D5']","['HQ', 'DQ', 'D6']",2000_52_4100_QQ652,0.412
"['D2', 'D5']","['HQ', 'DQ', 'D7']",2000_52_4100_QQ752,0.41
"['D2', 'D5']","['HQ', 'DQ', 'D3']",2000_52_4100_QQ532,0.443
"['D2', 'D5']","['HQ', 'H5', 'D4']",2000_52_3200_Q5542,0.625
"['D2', 'D5']","['HQ', 'H5', 'H6']",2000_52_3200_Q6552,0.448
"['D2', 'D5']","['HQ', 'H5', 'H7']",2000_52_3200_Q7552,0.447
"['D2', 'D5']","['HQ', 'CK', 'SQ']",2000_52_2111_KQQ52,0.162
"['D2', 'D5']","['HQ', 'CK', 'ST']",2000_52_2111_KQT52,0.155
"['D2', 'D5']","['HQ', 'CK', 'SK']",2000_52_2111_KKQ52,0.174
"['D2', 'D5']","['HQ', 'CK', 'SJ']",2000_52_2111_KQJ52,0.139
"['D2', 'D5']","['HQ', 'CK', 'SA']",2000_52_2111_AKQ52,0.134
"['D2', 'D5']","['HQ', 'CJ', 'SQ']",2000_52_2111_QQJ52,0.138
"['D2', 'D5']","['HQ', 'CJ', 'ST']",2000_52_2111_QJT52,0.124
"['D2', 'D5']","['HQ', 'CJ', 'SJ']",2000_52_2111_QJJ52,0.156
"['D2', 'D5']","['HQ', 'CJ', 'SA']",2000_52_2111_AQJ52,0.123
"['D2', 'D5']","['HQ', 'CA', 'DA']",2000_52_3110_AAQ52,0.215
"['D2', 'D5']","['HQ', 'CA', 'SQ']",2000_52_2111_AQQ52,0.172
"['D2', 'D5']","['HQ', 'CA', 'ST']",2000_52_2111_AQT52,0.132
"['D2', 'D5']","['HQ', 'CA', 'SA']",2000_52_2111_AAQ52,0.169
"['D2', 'D5']","['HQ', 'HT', 'CQ']",2000_52_2210_QQT52,0.156
"['D2', 'D5']","['HQ', 'HT', 'CT']",2000_52_2210_QTT52,0.155
"['D2', 'D5']","['HQ', 'CQ', 'SQ']",2000_52_2111_QQQ52,0.202
"['D2', 'D5']","['HQ', 'CQ', 'ST']",2000_52_2111_QQT52,0.145
"['D2', 'D5']","['HQ', 'DA', 'D4']",2000_52_4100_AQ542,0.465
"['D2', 'D5']","['HQ', 'DA', 'D6']",2000_52_4100_AQ652,0.436
"['D2', 'D5']","['HQ', 'DA', 'D7']",2000_52_4100_AQ752,0.451
"['D2', 'D5']","['HQ', 'D4', 'H6']",2000_52_3200_Q6542,0.309
"['D2', 'D5']","['HQ', 'D4', 'H7']",2000_52_3200_Q7542,0.174
"['D2', 'D5']","['HQ', 'D4', 'H4']",2000_52_3200_Q5442,0.185
"['D2', 'D5']","['HQ', 'D4', 'D6']",2000_52_4100_Q6542,0.537
"['D2', 'D5']","['HQ', 'D4', 'D7']",2000_52_4100_Q7542,0.458
"['D2', 'D5']","['HQ', 'CT', 'ST']",2000_52_2111_QTT52,0.185
"['D2', 'D5']","['HQ', 'H6', 'H7']",2000_52_3200_Q7652,0.133
"['D2', 'D5']","['HQ', 'H6', 'D6']",2000_52_3200_Q6652,0.184
"['D2', 'D5']","['HQ', 'H7', 'D7']",2000_52_3200_Q7752,0.167
"['D2', 'D5']","['HQ', 'D6', 'D7']",2000_52_4100_Q7652,0.474
"['D2', 'D5']","['S7', 'S6', 'S5']",2000_52_3200_76552,0.35
"['D2', 'D5']","['S7', 'S6', 'S4']",2000_52_3200_76542,0.247
"['D2', 'D5']","['S7', 'S6', 'HJ']",2000_52_2210_J7652,0.149
"['D2', 'D5']","['S7', 'S6', 'HK']",2000_52_2210_K7652,0.17
"['D2', 'D5']","['S7', 'S6', 'DT']",2000_52_3200_T7652,0.183
"['D2', 'D5']","['S7', 'S6', 'HA']",2000_52_2210_A7652,0.178
"['D2', 'D5']","['S7', 'S6', 'H5']",2000_52_2210_76552,0.43
"['D2', 'D5']","['S7', 'S6', 'C7']",2000_52_2210_77652,0.175
"['D2', 'D5']","['S7', 'S6', 'C6']",2000_52_2210_76652,0.166
"['D2', 'D5']","['S7', 'S6', 'C4']",2000_52_2210_76542,0.301
"['D2', 'D5']","['S7', 'S6', 'HT']",2000_52_2210_T7652,0.157
"['D2', 'D5']","['S7', 'S6', 'DA']",2000_52_3200_A7652,0.214
"['D2', 'D5']","['S7', 'S6', 'D6']",2000_52_3200_76652,0.222
"['D2', 'D5']","['S7', 'S6', 'D7']",2000_52_3200_77652,0.208
"['D2', 'D5']","['S7', 'S5', 'S4']",2000_52_3200_75542,0.47
"['D2', 'D5']","['S7', 'S5', 'HJ']",2000_52_2210_J7552,0.521
"['D2', 'D5']","['S7', 'S5', 'HK']",2000_52_2210_K7552,0.525
"['D2', 'D5']","['S7', 'S5', 'DT']",2000_52_3200_T7552,0.544
"['D2', 'D5']","['S7', 'S5', 'HA']",2000_52_2210_A7552,0.525
"['D2', 'D5']","['S7', 'S5', 'H5']",2000_52_2210_75552,0.881
"['D2', 'D5']","['S7', 'S5', 'C7']",2000_52_2210_77552,0.572
"['D2', 'D5']","['S7', 'S5', 'C4']",2000_52_2210_75542,0.506
"['D2', 'D5']","['S7', 'S5', 'HT']",2000_52_2210_T7552,0.499
"['D2', 'D5']","['S7', 'S5', 'DA']",2000_52_3200_A7552,0.557
"['D2', 'D5']","['S7', 'S5', 'D7']",2000_52_3200_77552,0.588
"['D2', 'D5']","['S7', 'S4', 'HJ']",2000_52_2210_J7542,0.157
"['D2', 'D5']","['S7', 'S4', 'HK']",2000_52_2210_K7542,0.15
"['D2', 'D5']","['S7', 'S4', 'DT']",2000_52_3200_T7542,0.187
"['D2', 'D5']","['S7', 'S4', 'HA']",2000_52_2210_A7542,0.164
"['D2', 'D5']","['S7', 'S4', 'C7']",2000_52_2210_77542,0.176
"['D2', 'D5']","['S7', 'S4', 'C4']",2000_52_2210_75442,0.161
"['D2', 'D5']","['S7', 'S4', 'HT']",2000_52_2210_T7542,0.144
"['D2', 'D5']","['S7', 'S4', 'DA']",2000_52_3200_A7542,0.195
"['D2', 'D5']","['S7', 'S4', 'D4']",2000_52_3200_75442,0.222
"['D2', 'D5']","['S7', 'S4', 'D7']",2000_52_3200_77542,0.199
"['D2', 'D5']","['S7', 'HJ', 'HK']",2000_52_2210_KJ752,0.128
"['D2', 'D5']","['S7', 'HJ', 'HA']",2000_52_2210_AJ752,0.145
"['D2', 'D5']","['S7', 'HJ', 'C7']",2000_52_2111_J7752,0.144
"['D2', 'D5']","['S7', 'HJ', 'C6']",2000_52_2111_J7652,0.164
"['D2', 'D5']","['S7', 'HJ', 'C5']",2000_52_2111_J7552,0.558
"['D2', 'D5']","['S7', 'HJ', 'C4']",2000_52_2111_J7542,0.173
"['D2', 'D5']","['S7', 'HJ', 'CK']",2000_52_2111_KJ752,0.143
"['D2', 'D5']","['S7', 'HJ', 'CJ']",2000_52_2111_JJ752,0.186
"['D2', 'D5']","['S7', 'HJ', 'CA']",2000_52_2111_AJ752,0.143
"['D2', 'D5']","['S7', 'HJ', 'HT']",2000_52_2210_JT752,0.117
"['D2', 'D5']","['S7', 'HJ', 'CT']",2000_52_2111_JT752,0.152
"['D2', 'D5']","['S7', 'HJ', 'H7']",2000_52_2210_J7752,0.15
