holeCards,commCards,Key,Value 
"['D4', 'C9']","['S2', 'S6', 'S4']",1100_94_3110_96442,0.491
"['D4', 'C9']","['S2', 'S6', 'DT']",1100_94_2210_T9642,0.231
"['D4', 'C9']","['S2', 'S6', 'HA']",1100_94_2111_A9642,0.241
"['D4', 'C9']","['S2', 'S6', 'DQ']",1100_94_2210_Q9642,0.25
"['D4', 'C9']","['S2', 'S6', 'H5']",1100_94_2111_96542,0.29
"['D4', 'C9']","['S2', 'S6', 'C2']",1100_94_2210_96422,0.249
"['D4', 'C9']","['S2', 'S6', 'C6']",1100_94_2210_96642,0.293
"['D4', 'C9']","['S2', 'S6', 'C5']",1100_94_2210_96542,0.327
"['D4', 'C9']","['S2', 'S6', 'C4']",1100_94_2210_96442,0.601
"['D4', 'C9']","['S2', 'S6', 'CA']",1100_94_2210_A9642,0.255
"['D4', 'C9']","['S2', 'S6', 'HT']",1100_94_2111_T9642,0.236
"['D4', 'C9']","['S2', 'S6', 'H2']",1100_94_2111_96422,0.247
"['D4', 'C9']","['S2', 'S6', 'SQ']",1100_94_3110_Q9642,0.214
"['D4', 'C9']","['S2', 'S6', 'H6']",1100_94_2111_96642,0.251
"['D4', 'C9']","['S2', 'S6', 'H4']",1100_94_2111_96442,0.623
"['D4', 'C9']","['S2', 'S6', 'ST']",1100_94_3110_T9642,0.22
"['D4', 'C9']","['S2', 'S6', 'SA']",1100_94_3110_A9642,0.191
"['D4', 'C9']","['S2', 'S5', 'S4']",1100_94_3110_95442,0.491
"['D4', 'C9']","['S2', 'S5', 'DT']",1100_94_2210_T9542,0.236
"['D4', 'C9']","['S2', 'S5', 'HA']",1100_94_2111_A9542,0.263
"['D4', 'C9']","['S2', 'S5', 'DQ']",1100_94_2210_Q9542,0.225
"['D4', 'C9']","['S2', 'S5', 'H5']",1100_94_2111_95542,0.244
"['D4', 'C9']","['S2', 'S5', 'C2']",1100_94_2210_95422,0.257
"['D4', 'C9']","['S2', 'S5', 'C5']",1100_94_2210_95542,0.254
"['D4', 'C9']","['S2', 'S5', 'C4']",1100_94_2210_95442,0.578
"['D4', 'C9']","['S2', 'S5', 'CA']",1100_94_2210_A9542,0.24
"['D4', 'C9']","['S2', 'S5', 'HT']",1100_94_2111_T9542,0.252
"['D4', 'C9']","['S2', 'S5', 'H2']",1100_94_2111_95422,0.229
"['D4', 'C9']","['S2', 'S5', 'SQ']",1100_94_3110_Q9542,0.206
"['D4', 'C9']","['S2', 'S5', 'H4']",1100_94_2111_95442,0.597
"['D4', 'C9']","['S2', 'S5', 'ST']",1100_94_3110_T9542,0.2
"['D4', 'C9']","['S2', 'S5', 'SA']",1100_94_3110_A9542,0.186
"['D4', 'C9']","['S2', 'S4', 'DT']",1100_94_2210_T9442,0.642
"['D4', 'C9']","['S2', 'S4', 'HA']",1100_94_2111_A9442,0.619
"['D4', 'C9']","['S2', 'S4', 'DQ']",1100_94_2210_Q9442,0.656
"['D4', 'C9']","['S2', 'S4', 'C2']",1100_94_2210_94422,0.646
"['D4', 'C9']","['S2', 'S4', 'C4']",1100_94_2210_94442,0.929
"['D4', 'C9']","['S2', 'S4', 'CA']",1100_94_2210_A9442,0.639
"['D4', 'C9']","['S2', 'S4', 'HT']",1100_94_2111_T9442,0.651
"['D4', 'C9']","['S2', 'S4', 'H2']",1100_94_2111_94422,0.64
"['D4', 'C9']","['S2', 'S4', 'SQ']",1100_94_3110_Q9442,0.579
"['D4', 'C9']","['S2', 'S4', 'H4']",1100_94_2111_94442,0.921
"['D4', 'C9']","['S2', 'S4', 'ST']",1100_94_3110_T9442,0.546
"['D4', 'C9']","['S2', 'S4', 'SA']",1100_94_3110_A9442,0.554
"['D4', 'C9']","['S2', 'DT', 'HA']",1100_94_2111_AT942,0.273
"['D4', 'C9']","['S2', 'DT', 'DQ']",1100_94_3110_QT942,0.306
"['D4', 'C9']","['S2', 'DT', 'C2']",1100_94_2210_T9422,0.275
"['D4', 'C9']","['S2', 'DT', 'CA']",1100_94_2210_AT942,0.302
"['D4', 'C9']","['S2', 'DT', 'HT']",1100_94_2111_TT942,0.335
"['D4', 'C9']","['S2', 'DT', 'CQ']",1100_94_2210_QT942,0.284
"['D4', 'C9']","['S2', 'DT', 'DA']",1100_94_3110_AT942,0.329
"['D4', 'C9']","['S2', 'DT', 'CT']",1100_94_2210_TT942,0.316
"['D4', 'C9']","['S2', 'DT', 'H2']",1100_94_2111_T9422,0.282
"['D4', 'C9']","['S2', 'DT', 'D2']",1100_94_3110_T9422,0.317
"['D4', 'C9']","['S2', 'HA', 'C2']",1100_94_2111_A9422,0.279
"['D4', 'C9']","['S2', 'HA', 'CA']",1100_94_2111_AA942,0.312
"['D4', 'C9']","['S2', 'DQ', 'C2']",1100_94_2210_Q9422,0.258
"['D4', 'C9']","['S2', 'DQ', 'CA']",1100_94_2210_AQ942,0.268
"['D4', 'C9']","['S2', 'DQ', 'CQ']",1100_94_2210_QQ942,0.316
"['D4', 'C9']","['S2', 'DQ', 'DA']",1100_94_3110_AQ942,0.31
"['D4', 'C9']","['S2', 'DQ', 'D2']",1100_94_3110_Q9422,0.31
"['D4', 'C9']","['S2', 'C8', 'C2']",1100_94_3110_98422,0.266
"['D4', 'C9']","['S2', 'C3', 'C2']",1100_94_3110_94322,0.292
"['D4', 'C9']","['S2', 'C2', 'C7']",1100_94_3110_97422,0.284
"['D4', 'C9']","['S2', 'C2', 'C6']",1100_94_3110_96422,0.282
"['D4', 'C9']","['S2', 'C2', 'C5']",1100_94_3110_95422,0.266
"['D4', 'C9']","['S2', 'C2', 'C4']",1100_94_3110_94422,0.688
"['D4', 'C9']","['S2', 'C2', 'CA']",1100_94_3110_A9422,0.312
"['D4', 'C9']","['S2', 'C2', 'DA']",1100_94_2210_A9422,0.304
"['D4', 'C9']","['S2', 'C2', 'H2']",1100_94_2111_94222,0.329
"['D4', 'C9']","['S2', 'C2', 'D2']",1100_94_2210_94222,0.316
"['D4', 'C9']","['S2', 'CA', 'DA']",1100_94_2210_AA942,0.34
"['D4', 'C9']","['S2', 'D9', 'D2']",1100_94_3110_99422,0.748
"['D4', 'C9']","['HQ', 'S7', 'S6']",1100_94_2111_Q9764,0.256
"['D4', 'C9']","['HQ', 'S7', 'S5']",1100_94_2111_Q9754,0.259
"['D4', 'C9']","['HQ', 'S7', 'S4']",1100_94_2111_Q9744,0.574
"['D4', 'C9']","['HQ', 'S7', 'DT']",1100_94_2111_QT974,0.314
"['D4', 'C9']","['HQ', 'S7', 'HA']",1100_94_2111_AQ974,0.262
"['D4', 'C9']","['HQ', 'S7', 'DQ']",1100_94_2111_QQ974,0.284
"['D4', 'C9']","['HQ', 'S7', 'C7']",1100_94_2111_Q9774,0.29
"['D4', 'C9']","['HQ', 'S6', 'S5']",1100_94_2111_Q9654,0.261
"['D4', 'C9']","['HQ', 'S6', 'S4']",1100_94_2111_Q9644,0.536
"['D4', 'C9']","['HQ', 'S6', 'DT']",1100_94_2111_QT964,0.282
"['D4', 'C9']","['HQ', 'S6', 'HA']",1100_94_2111_AQ964,0.271
"['D4', 'C9']","['HQ', 'S6', 'DQ']",1100_94_2111_QQ964,0.318
"['D4', 'C9']","['HQ', 'S6', 'C6']",1100_94_2111_Q9664,0.278
"['D4', 'C9']","['HQ', 'S5', 'S4']",1100_94_2111_Q9544,0.548
"['D4', 'C9']","['HQ', 'S5', 'DT']",1100_94_2111_QT954,0.278
"['D4', 'C9']","['HQ', 'S5', 'HA']",1100_94_2111_AQ954,0.27
"['D4', 'C9']","['HQ', 'S5', 'DQ']",1100_94_2111_QQ954,0.33
"['D4', 'C9']","['HQ', 'S5', 'H5']",1100_94_2111_Q9554,0.28
"['D4', 'C9']","['HQ', 'S4', 'DT']",1100_94_2111_QT944,0.611
"['D4', 'C9']","['HQ', 'S4', 'HA']",1100_94_2111_AQ944,0.592
"['D4', 'C9']","['HQ', 'S4', 'DQ']",1100_94_2111_QQ944,0.642
"['D4', 'C9']","['HQ', 'S4', 'C4']",1100_94_2111_Q9444,0.953
"['D4', 'C9']","['HQ', 'DT', 'HA']",1100_94_2210_AQT94,0.307
"['D4', 'C9']","['HQ', 'DT', 'DQ']",1100_94_3110_QQT94,0.363
"['D4', 'C9']","['HQ', 'DT', 'H5']",1100_94_2210_QT954,0.276
"['D4', 'C9']","['HQ', 'DT', 'C7']",1100_94_2210_QT974,0.286
"['D4', 'C9']","['HQ', 'DT', 'C6']",1100_94_2210_QT964,0.317
"['D4', 'C9']","['HQ', 'DT', 'C4']",1100_94_2210_QT944,0.622
"['D4', 'C9']","['HQ', 'DT', 'HT']",1100_94_2210_QTT94,0.351
"['D4', 'C9']","['HQ', 'DT', 'CQ']",1100_94_2210_QQT94,0.349
"['D4', 'C9']","['HQ', 'DT', 'DA']",1100_94_3110_AQT94,0.326
"['D4', 'C9']","['HQ', 'DT', 'SQ']",1100_94_2111_QQT94,0.344
"['D4', 'C9']","['HQ', 'DT', 'ST']",1100_94_2111_QTT94,0.343
"['D4', 'C9']","['HQ', 'DT', 'D6']",1100_94_3110_QT964,0.328
"['D4', 'C9']","['HQ', 'DT', 'D7']",1100_94_3110_QT974,0.309
"['D4', 'C9']","['HQ', 'DT', 'SA']",1100_94_2111_AQT94,0.301
"['D4', 'C9']","['HQ', 'DT', 'D5']",1100_94_3110_QT954,0.308
"['D4', 'C9']","['HQ', 'HA', 'DQ']",1100_94_2210_AQQ94,0.349
"['D4', 'C9']","['HQ', 'HA', 'H5']",1100_94_3110_AQ954,0.216
"['D4', 'C9']","['HQ', 'HA', 'C7']",1100_94_2210_AQ974,0.271
"['D4', 'C9']","['HQ', 'HA', 'C6']",1100_94_2210_AQ964,0.261
"['D4', 'C9']","['HQ', 'HA', 'C5']",1100_94_2210_AQ954,0.243
"['D4', 'C9']","['HQ', 'HA', 'C4']",1100_94_2210_AQ944,0.603
"['D4', 'C9']","['HQ', 'HA', 'CA']",1100_94_2210_AAQ94,0.33
"['D4', 'C9']","['HQ', 'HA', 'SQ']",1100_94_2111_AQQ94,0.322
"['D4', 'C9']","['HQ', 'HA', 'H6']",1100_94_3110_AQ964,0.238
"['D4', 'C9']","['HQ', 'HA', 'H7']",1100_94_3110_AQ974,0.223
"['D4', 'C9']","['HQ', 'HA', 'H4']",1100_94_3110_AQ944,0.476
"['D4', 'C9']","['HQ', 'HA', 'SA']",1100_94_2111_AAQ94,0.329
"['D4', 'C9']","['HQ', 'DQ', 'H5']",1100_94_2210_QQ954,0.29
"['D4', 'C9']","['HQ', 'DQ', 'C7']",1100_94_2210_QQ974,0.296
"['D4', 'C9']","['HQ', 'DQ', 'C6']",1100_94_2210_QQ964,0.328
"['D4', 'C9']","['HQ', 'DQ', 'C4']",1100_94_2210_QQ944,0.668
"['D4', 'C9']","['HQ', 'DQ', 'CQ']",1100_94_2210_QQQ94,0.414
"['D4', 'C9']","['HQ', 'DQ', 'DA']",1100_94_3110_AQQ94,0.36
"['D4', 'C9']","['HQ', 'DQ', 'SQ']",1100_94_2111_QQQ94,0.364
"['D4', 'C9']","['HQ', 'DQ', 'D8']",1100_94_3110_QQ984,0.333
"['D4', 'C9']","['HQ', 'DQ', 'D9']",1100_94_3110_QQ994,0.709
"['D4', 'C9']","['HQ', 'DQ', 'D6']",1100_94_3110_QQ964,0.311
"['D4', 'C9']","['HQ', 'DQ', 'D7']",1100_94_3110_QQ974,0.321
"['D4', 'C9']","['HQ', 'DQ', 'D5']",1100_94_3110_QQ954,0.326
"['D4', 'C9']","['HQ', 'DQ', 'D2']",1100_94_3110_QQ942,0.339
"['D4', 'C9']","['HQ', 'DQ', 'D3']",1100_94_3110_QQ943,0.326
"['D4', 'C9']","['HQ', 'H5', 'C7']",1100_94_2210_Q9754,0.244
"['D4', 'C9']","['HQ', 'H5', 'C6']",1100_94_2210_Q9654,0.268
"['D4', 'C9']","['HQ', 'H5', 'C5']",1100_94_2210_Q9554,0.274
"['D4', 'C9']","['HQ', 'H5', 'C4']",1100_94_2210_Q9544,0.574
"['D4', 'C9']","['HQ', 'H5', 'H6']",1100_94_3110_Q9654,0.221
"['D4', 'C9']","['HQ', 'H5', 'H7']",1100_94_3110_Q9754,0.191
"['D4', 'C9']","['HQ', 'H5', 'H4']",1100_94_3110_Q9544,0.486
"['D4', 'C9']","['HQ', 'C7', 'C6']",1100_94_3110_Q9764,0.271
"['D4', 'C9']","['HQ', 'C7', 'C4']",1100_94_3110_Q9744,0.579
"['D4', 'C9']","['HQ', 'C7', 'H6']",1100_94_2210_Q9764,0.234
"['D4', 'C9']","['HQ', 'C7', 'H7']",1100_94_2210_Q9774,0.286
"['D4', 'C9']","['HQ', 'C7', 'H4']",1100_94_2210_Q9744,0.535
"['D4', 'C9']","['HQ', 'C6', 'C4']",1100_94_3110_Q9644,0.589
"['D4', 'C9']","['HQ', 'C6', 'H6']",1100_94_2210_Q9664,0.259
"['D4', 'C9']","['HQ', 'C6', 'H4']",1100_94_2210_Q9644,0.563
"['D4', 'C9']","['HQ', 'C4', 'CQ']",1100_94_3110_QQ944,0.681
"['D4', 'C9']","['HQ', 'C4', 'CT']",1100_94_3110_QT944,0.593
"['D4', 'C9']","['HQ', 'C4', 'H4']",1100_94_2210_Q9444,0.919
"['D4', 'C9']","['S7', 'S6', 'S5']",1100_94_3110_97654,0.319
"['D4', 'C9']","['S7', 'S6', 'S4']",1100_94_3110_97644,0.403
"['D4', 'C9']","['S7', 'S6', 'DT']",1100_94_2210_T9764,0.341
"['D4', 'C9']","['S7', 'S6', 'HA']",1100_94_2111_A9764,0.269
"['D4', 'C9']","['S7', 'S6', 'H5']",1100_94_2111_97654,0.395
"['D4', 'C9']","['S7', 'S6', 'C7']",1100_94_2210_97764,0.283
"['D4', 'C9']","['S7', 'S6', 'C6']",1100_94_2210_97664,0.243
"['D4', 'C9']","['S7', 'S6', 'C5']",1100_94_2210_97654,0.375
"['D4', 'C9']","['S7', 'S6', 'C4']",1100_94_2210_97644,0.5
"['D4', 'C9']","['S7', 'S6', 'CA']",1100_94_2210_A9764,0.276
"['D4', 'C9']","['S7', 'S6', 'HT']",1100_94_2111_T9764,0.346
"['D4', 'C9']","['S7', 'S6', 'H6']",1100_94_2111_97664,0.25
"['D4', 'C9']","['S7', 'S6', 'H7']",1100_94_2111_97764,0.262
"['D4', 'C9']","['S7', 'S6', 'H4']",1100_94_2111_97644,0.496
"['D4', 'C9']","['S7', 'S6', 'ST']",1100_94_3110_T9764,0.275
"['D4', 'C9']","['S7', 'S6', 'SA']",1100_94_3110_A9764,0.217
"['D4', 'C9']","['S7', 'S5', 'S4']",1100_94_3110_97544,0.434
"['D4', 'C9']","['S7', 'S5', 'DT']",1100_94_2210_T9754,0.254
"['D4', 'C9']","['S7', 'S5', 'HA']",1100_94_2111_A9754,0.239
"['D4', 'C9']","['S7', 'S5', 'H5']",1100_94_2111_97554,0.256
"['D4', 'C9']","['S7', 'S5', 'C7']",1100_94_2210_97754,0.264
"['D4', 'C9']","['S7', 'S5', 'C5']",1100_94_2210_97554,0.259
"['D4', 'C9']","['S7', 'S5', 'C4']",1100_94_2210_97544,0.488
"['D4', 'C9']","['S7', 'S5', 'CA']",1100_94_2210_A9754,0.235
"['D4', 'C9']","['S7', 'S5', 'HT']",1100_94_2111_T9754,0.266
"['D4', 'C9']","['S7', 'S5', 'H7']",1100_94_2111_97754,0.246
"['D4', 'C9']","['S7', 'S5', 'H4']",1100_94_2111_97544,0.498
"['D4', 'C9']","['S7', 'S5', 'ST']",1100_94_3110_T9754,0.207
"['D4', 'C9']","['S7', 'S5', 'SA']",1100_94_3110_A9754,0.216
"['D4', 'C9']","['S7', 'S4', 'DT']",1100_94_2210_T9744,0.574
"['D4', 'C9']","['S7', 'S4', 'HA']",1100_94_2111_A9744,0.596
"['D4', 'C9']","['S7', 'S4', 'C7']",1100_94_2210_97744,0.624
"['D4', 'C9']","['S7', 'S4', 'C4']",1100_94_2210_97444,0.9
"['D4', 'C9']","['S7', 'S4', 'CA']",1100_94_2210_A9744,0.55
"['D4', 'C9']","['S7', 'S4', 'HT']",1100_94_2111_T9744,0.548
"['D4', 'C9']","['S7', 'S4', 'H7']",1100_94_2111_97744,0.606
"['D4', 'C9']","['S7', 'S4', 'H4']",1100_94_2111_97444,0.9
"['D4', 'C9']","['S7', 'S4', 'ST']",1100_94_3110_T9744,0.493
"['D4', 'C9']","['S7', 'S4', 'SA']",1100_94_3110_A9744,0.474
"['D4', 'C9']","['S7', 'DT', 'HA']",1100_94_2111_AT974,0.289
"['D4', 'C9']","['S7', 'DT', 'C7']",1100_94_2210_T9774,0.321
"['D4', 'C9']","['S7', 'DT', 'CA']",1100_94_2210_AT974,0.293
"['D4', 'C9']","['S7', 'DT', 'HT']",1100_94_2111_TT974,0.311
"['D4', 'C9']","['S7', 'DT', 'DA']",1100_94_3110_AT974,0.309
"['D4', 'C9']","['S7', 'DT', 'CT']",1100_94_2210_TT974,0.307
"['D4', 'C9']","['S7', 'DT', 'H7']",1100_94_2111_T9774,0.326
"['D4', 'C9']","['S7', 'DT', 'D7']",1100_94_3110_T9774,0.317
"['D4', 'C9']","['S7', 'HA', 'C7']",1100_94_2111_A9774,0.287
"['D4', 'C9']","['S7', 'HA', 'CA']",1100_94_2111_AA974,0.318
"['D4', 'C9']","['S7', 'DQ', 'D7']",1100_94_3110_Q9774,0.318
"['D4', 'C9']","['S7', 'C8', 'C7']",1100_94_3110_98774,0.293
"['D4', 'C9']","['S7', 'C3', 'C7']",1100_94_3110_97743,0.3
"['D4', 'C9']","['S7', 'C2', 'C7']",1100_94_3110_97742,0.276
"['D4', 'C9']","['S7', 'C7', 'C6']",1100_94_3110_97764,0.305
"['D4', 'C9']","['S7', 'C7', 'C5']",1100_94_3110_97754,0.294
"['D4', 'C9']","['S7', 'C7', 'C4']",1100_94_3110_97744,0.649
"['D4', 'C9']","['S7', 'C7', 'CA']",1100_94_3110_A9774,0.313
"['D4', 'C9']","['S7', 'C7', 'DA']",1100_94_2210_A9774,0.307
"['D4', 'C9']","['S7', 'C7', 'H7']",1100_94_2111_97774,0.331
"['D4', 'C9']","['S7', 'C7', 'D7']",1100_94_2210_97774,0.324
"['D4', 'C9']","['S7', 'CA', 'DA']",1100_94_2210_AA974,0.299
"['D4', 'C9']","['S7', 'D9', 'D7']",1100_94_3110_99774,0.695
"['D4', 'C9']","['S6', 'S5', 'S4']",1100_94_3110_96544,0.412
"['D4', 'C9']","['S6', 'S5', 'DT']",1100_94_2210_T9654,0.251
"['D4', 'C9']","['S6', 'S5', 'HA']",1100_94_2111_A9654,0.248
"['D4', 'C9']","['S6', 'S5', 'H5']",1100_94_2111_96554,0.266
"['D4', 'C9']","['S6', 'S5', 'C6']",1100_94_2210_96654,0.25
"['D4', 'C9']","['S6', 'S5', 'C5']",1100_94_2210_96554,0.267
"['D4', 'C9']","['S6', 'S5', 'C4']",1100_94_2210_96544,0.45
"['D4', 'C9']","['S6', 'S5', 'CA']",1100_94_2210_A9654,0.24
"['D4', 'C9']","['S6', 'S5', 'HT']",1100_94_2111_T9654,0.258
"['D4', 'C9']","['S6', 'S5', 'H6']",1100_94_2111_96654,0.267
"['D4', 'C9']","['S6', 'S5', 'H4']",1100_94_2111_96544,0.498
"['D4', 'C9']","['S6', 'S5', 'ST']",1100_94_3110_T9654,0.21
"['D4', 'C9']","['S6', 'S5', 'SA']",1100_94_3110_A9654,0.2
"['D4', 'C9']","['S6', 'S4', 'DT']",1100_94_2210_T9644,0.568
"['D4', 'C9']","['S6', 'S4', 'HA']",1100_94_2111_A9644,0.573
"['D4', 'C9']","['S6', 'S4', 'C6']",1100_94_2210_96644,0.588
"['D4', 'C9']","['S6', 'S4', 'C4']",1100_94_2210_96444,0.899
"['D4', 'C9']","['S6', 'S4', 'CA']",1100_94_2210_A9644,0.576
"['D4', 'C9']","['S6', 'S4', 'HT']",1100_94_2111_T9644,0.56
"['D4', 'C9']","['S6', 'S4', 'H6']",1100_94_2111_96644,0.602
"['D4', 'C9']","['S6', 'S4', 'H4']",1100_94_2111_96444,0.888
"['D4', 'C9']","['S6', 'S4', 'ST']",1100_94_3110_T9644,0.459
"['D4', 'C9']","['S6', 'S4', 'SA']",1100_94_3110_A9644,0.451
"['D4', 'C9']","['S6', 'DT', 'HA']",1100_94_2111_AT964,0.304
"['D4', 'C9']","['S6', 'DT', 'C6']",1100_94_2210_T9664,0.329
"['D4', 'C9']","['S6', 'DT', 'CA']",1100_94_2210_AT964,0.295
"['D4', 'C9']","['S6', 'DT', 'HT']",1100_94_2111_TT964,0.32
"['D4', 'C9']","['S6', 'DT', 'DA']",1100_94_3110_AT964,0.298
"['D4', 'C9']","['S6', 'DT', 'CT']",1100_94_2210_TT964,0.333
"['D4', 'C9']","['S6', 'DT', 'H6']",1100_94_2111_T9664,0.32
"['D4', 'C9']","['S6', 'DT', 'D6']",1100_94_3110_T9664,0.345
"['D4', 'C9']","['S6', 'HA', 'C6']",1100_94_2111_A9664,0.266
"['D4', 'C9']","['S6', 'HA', 'CA']",1100_94_2111_AA964,0.298
"['D4', 'C9']","['S6', 'DQ', 'D6']",1100_94_3110_Q9664,0.31
"['D4', 'C9']","['S6', 'C8', 'C6']",1100_94_3110_98664,0.281
"['D4', 'C9']","['S6', 'C3', 'C6']",1100_94_3110_96643,0.283
"['D4', 'C9']","['S6', 'C2', 'C6']",1100_94_3110_96642,0.293
"['D4', 'C9']","['S6', 'C7', 'C6']",1100_94_3110_97664,0.291
"['D4', 'C9']","['S6', 'C6', 'C5']",1100_94_3110_96654,0.291
"['D4', 'C9']","['S6', 'C6', 'C4']",1100_94_3110_96644,0.632
"['D4', 'C9']","['S6', 'C6', 'CA']",1100_94_3110_A9664,0.3
"['D4', 'C9']","['S6', 'C6', 'DA']",1100_94_2210_A9664,0.283
"['D4', 'C9']","['S6', 'C6', 'H6']",1100_94_2111_96664,0.319
"['D4', 'C9']","['S6', 'C6', 'D6']",1100_94_2210_96664,0.345
"['D4', 'C9']","['S6', 'CA', 'DA']",1100_94_2210_AA964,0.289
"['D4', 'C9']","['S6', 'D9', 'D6']",1100_94_3110_99664,0.736
"['D4', 'C9']","['S5', 'S4', 'DT']",1100_94_2210_T9544,0.574
"['D4', 'C9']","['S5', 'S4', 'HA']",1100_94_2111_A9544,0.557
"['D4', 'C9']","['S5', 'S4', 'H5']",1100_94_2111_95544,0.604
"['D4', 'C9']","['S5', 'S4', 'C5']",1100_94_2210_95544,0.641
"['D4', 'C9']","['S5', 'S4', 'C4']",1100_94_2210_95444,0.887
"['D4', 'C9']","['S5', 'S4', 'CA']",1100_94_2210_A9544,0.588
"['D4', 'C9']","['S5', 'S4', 'HT']",1100_94_2111_T9544,0.553
"['D4', 'C9']","['S5', 'S4', 'H4']",1100_94_2111_95444,0.888
"['D4', 'C9']","['S5', 'S4', 'ST']",1100_94_3110_T9544,0.485
"['D4', 'C9']","['S5', 'S4', 'SA']",1100_94_3110_A9544,0.487
"['D4', 'C9']","['S5', 'DT', 'HA']",1100_94_2111_AT954,0.305
"['D4', 'C9']","['S5', 'DT', 'H5']",1100_94_2111_T9554,0.291
"['D4', 'C9']","['S5', 'DT', 'C5']",1100_94_2210_T9554,0.274
"['D4', 'C9']","['S5', 'DT', 'CA']",1100_94_2210_AT954,0.267
"['D4', 'C9']","['S5', 'DT', 'HT']",1100_94_2111_TT954,0.287
"['D4', 'C9']","['S5', 'DT', 'DA']",1100_94_3110_AT954,0.285
"['D4', 'C9']","['S5', 'DT', 'CT']",1100_94_2210_TT954,0.316
"['D4', 'C9']","['S5', 'DT', 'D5']",1100_94_3110_T9554,0.296
"['D4', 'C9']","['S5', 'HA', 'H5']",1100_94_2111_A9554,0.284
"['D4', 'C9']","['S5', 'HA', 'CA']",1100_94_2111_AA954,0.323
"['D4', 'C9']","['S5', 'DQ', 'D5']",1100_94_3110_Q9554,0.339
"['D4', 'C9']","['S5', 'C8', 'C5']",1100_94_3110_98554,0.296
"['D4', 'C9']","['S5', 'H5', 'C5']",1100_94_2111_95554,0.325
"['D4', 'C9']","['S5', 'C3', 'C5']",1100_94_3110_95543,0.295
"['D4', 'C9']","['S5', 'C2', 'C5']",1100_94_3110_95542,0.27
"['D4', 'C9']","['S5', 'C7', 'C5']",1100_94_3110_97554,0.306
"['D4', 'C9']","['S5', 'C6', 'C5']",1100_94_3110_96554,0.291
"['D4', 'C9']","['S5', 'C5', 'C4']",1100_94_3110_95544,0.636
"['D4', 'C9']","['S5', 'C5', 'CA']",1100_94_3110_A9554,0.328
"['D4', 'C9']","['S5', 'C5', 'DA']",1100_94_2210_A9554,0.306
"['D4', 'C9']","['S5', 'C5', 'D5']",1100_94_2210_95554,0.3
"['D4', 'C9']","['S5', 'CA', 'DA']",1100_94_2210_AA954,0.331
"['D4', 'C9']","['S5', 'D9', 'D5']",1100_94_3110_99554,0.725
"['D4', 'C9']","['S4', 'DT', 'HA']",1100_94_2111_AT944,0.601
"['D4', 'C9']","['S4', 'DT', 'C4']",1100_94_2210_T9444,0.929
"['D4', 'C9']","['S4', 'DT', 'CA']",1100_94_2210_AT944,0.613
"['D4', 'C9']","['S4', 'DT', 'HT']",1100_94_2111_TT944,0.656
"['D4', 'C9']","['S4', 'DT', 'DA']",1100_94_3110_AT944,0.607
"['D4', 'C9']","['S4', 'DT', 'CT']",1100_94_2210_TT944,0.668
"['D4', 'C9']","['S4', 'DT', 'H4']",1100_94_2111_T9444,0.957
"['D4', 'C9']","['S4', 'HA', 'C4']",1100_94_2111_A9444,0.944
"['D4', 'C9']","['S4', 'HA', 'CA']",1100_94_2111_AA944,0.711
"['D4', 'C9']","['S4', 'C8', 'C4']",1100_94_3110_98444,0.926
"['D4', 'C9']","['S4', 'C3', 'C4']",1100_94_3110_94443,0.914
"['D4', 'C9']","['S4', 'C2', 'C4']",1100_94_3110_94442,0.922
"['D4', 'C9']","['S4', 'C7', 'C4']",1100_94_3110_97444,0.9
"['D4', 'C9']","['S4', 'C6', 'C4']",1100_94_3110_96444,0.92
"['D4', 'C9']","['S4', 'C5', 'C4']",1100_94_3110_95444,0.893
"['D4', 'C9']","['S4', 'C4', 'CK']",1100_94_3110_K9444,0.922
"['D4', 'C9']","['S4', 'C4', 'CJ']",1100_94_3110_J9444,0.933
"['D4', 'C9']","['S4', 'C4', 'CA']",1100_94_3110_A9444,0.937
"['D4', 'C9']","['S4', 'C4', 'CQ']",1100_94_3110_Q9444,0.926
"['D4', 'C9']","['S4', 'C4', 'DA']",1100_94_2210_A9444,0.934
"['D4', 'C9']","['S4', 'C4', 'CT']",1100_94_3110_T9444,0.93
"['D4', 'C9']","['S4', 'C4', 'H4']",1100_94_2111_94444,1.0
"['D4', 'C9']","['S4', 'CA', 'DA']",1100_94_2210_AA944,0.653
"['D4', 'C9']","['HJ', 'C4', 'CJ']",1100_94_3110_JJ944,0.676
"['D4', 'C9']","['HK', 'C4', 'CK']",1100_94_3110_KK944,0.65
"['D4', 'C9']","['DT', 'HA', 'CA']",1100_94_2210_AAT94,0.367
"['D4', 'C9']","['DT', 'HA', 'HT']",1100_94_2210_ATT94,0.326
"['D4', 'C9']","['DT', 'HA', 'DA']",1100_94_3110_AAT94,0.356
"['D4', 'C9']","['DT', 'HA', 'ST']",1100_94_2111_ATT94,0.335
"['D4', 'C9']","['DT', 'HA', 'SA']",1100_94_2111_AAT94,0.341
"['D4', 'C9']","['DT', 'DQ', 'C8']",1100_94_3200_QT984,0.379
"['D4', 'C9']","['DT', 'DQ', 'C3']",1100_94_3200_QT943,0.308
"['D4', 'C9']","['DT', 'DQ', 'C2']",1100_94_3200_QT942,0.275
"['D4', 'C9']","['DT', 'DQ', 'C7']",1100_94_3200_QT974,0.317
